Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
0,KLM868,261,"52.312328,4.763412",24,1525610387,2018-05-06Z
0,KLM868,87,"52.314606,4.763412",24,1525610326,2018-05-06Z
0,KLM868,87,"52.314533,4.761573",26,1525610314,2018-05-06Z
0,KLM868,87,"52.314461,4.759768",25,1525610305,2018-05-06Z
0,KLM868,87,"52.314358,4.756452",28,1525610289,2018-05-06Z
0,KLM868,87,"52.314205,4.752808",23,1525610271,2018-05-06Z
0,KLM868,87,"52.314125,4.750645",21,1525610260,2018-05-06Z
0,KLM868,90,"52.313915,4.74423",15,1525610222,2018-05-06Z
0,KLM868,101,"52.313908,4.74369",30,1525610216,2018-05-06Z
0,KLM868,165,"52.314079,4.742935",27,1525610208,2018-05-06Z
0,KLM868,182,"52.314415,4.742837",18,1525610201,2018-05-06Z
0,KLM868,182,"52.315029,4.742908",26,1525610195,2018-05-06Z
0,KLM868,182,"52.315941,4.742994",28,1525610187,2018-05-06Z
0,KLM868,182,"52.317348,4.743112",28,1525610178,2018-05-06Z
0,KLM868,182,"52.318359,4.74319",31,1525610171,2018-05-06Z
0,KLM868,182,"52.320374,4.743386",30,1525610157,2018-05-06Z
0,KLM868,182,"52.322491,4.743583",29,1525610142,2018-05-06Z
0,KLM868,182,"52.323441,4.743671",28,1525610133,2018-05-06Z
0,KLM868,182,"52.324791,4.743786",27,1525610125,2018-05-06Z
0,KLM868,182,"52.325565,4.743877",26,1525610117,2018-05-06Z
0,KLM868,182,"52.327023,4.744015",25,1525610106,2018-05-06Z
0,KLM868,182,"52.327755,4.744053",25,1525610098,2018-05-06Z
0,KLM868,182,"52.329094,4.744167",24,1525610088,2018-05-06Z
0,KLM868,182,"52.329838,4.74425",23,1525610082,2018-05-06Z
0,KLM868,182,"52.33107,4.744367",21,1525610070,2018-05-06Z
0,KLM868,182,"52.332241,4.744473",20,1525610059,2018-05-06Z
0,KLM868,182,"52.33287,4.74453",19,1525610050,2018-05-06Z
0,KLM868,177,"52.333614,4.744625",16,1525610042,2018-05-06Z
0,KLM868,149,"52.334061,4.744544",15,1525610035,2018-05-06Z
0,KLM868,106,"52.334576,4.743824",16,1525610027,2018-05-06Z
0,KLM868,92,"52.334724,4.742088",19,1525610015,2018-05-06Z
0,KLM868,92,"52.334839,4.738693",17,1525609990,2018-05-06Z
0,KLM868,84,"52.334896,4.737549",17,1525609981,2018-05-06Z
0,KLM868,50,"52.334805,4.736814",17,1525609975,2018-05-06Z
0,KLM868,5,"52.334084,4.736042",19,1525609965,2018-05-06Z
0,KLM868,2,"52.333443,4.735966",29,1525609959,2018-05-06Z
0,KLM868,2,"52.332584,4.735912",30,1525609951,2018-05-06Z
0,KLM868,2,"52.330868,4.735737",29,1525609940,2018-05-06Z
0,KLM868,2,"52.328892,4.735559",28,1525609925,2018-05-06Z
0,KLM868,2,"52.327332,4.735413",27,1525609914,2018-05-06Z
0,KLM868,2,"52.326172,4.735323",26,1525609903,2018-05-06Z
0,KLM868,2,"52.324017,4.735107",25,1525609886,2018-05-06Z
0,KLM868,2,"52.323353,4.735049",24,1525609880,2018-05-06Z
0,KLM868,2,"52.322697,4.735012",21,1525609873,2018-05-06Z
0,KLM868,11,"52.322166,4.73497",18,1525609867,2018-05-06Z
0,KLM868,75,"52.321526,4.734382",17,1525609860,2018-05-06Z
0,KLM868,109,"52.321484,4.733219",18,1525609850,2018-05-06Z
0,KLM868,132,"52.32169,4.732479",18,1525609844,2018-05-06Z
0,KLM868,137,"52.323029,4.730536",28,1525609829,2018-05-06Z
0,KLM868,137,"52.323921,4.72929",28,1525609819,2018-05-06Z
0,KLM868,140,"52.32481,4.728025",27,1525609811,2018-05-06Z
0,KLM868,140,"52.325752,4.726696",26,1525609800,2018-05-06Z
0,KLM868,135,"52.326542,4.725593",24,1525609792,2018-05-06Z
0,KLM868,129,"52.327007,4.724788",22,1525609786,2018-05-06Z
0,KLM868,132,"52.32753,4.723807",19,1525609778,2018-05-06Z
0,KLM868,132,"52.327881,4.723167",17,1525609771,2018-05-06Z
0,KLM868,106,"52.328323,4.722238",15,1525609762,2018-05-06Z
0,KLM868,87,"52.328396,4.720917",15,1525609752,2018-05-06Z
0,KLM868,101,"52.328373,4.720135",34,1525609744,2018-05-06Z
0,KLM868,126,"52.328465,4.71957",34,1525609738,2018-05-06Z
0,KLM868,132,"52.329311,4.717941",26,1525609727,2018-05-06Z
0,KLM868,129,"52.330292,4.716156",25,1525609715,2018-05-06Z
0,KLM868,132,"52.330811,4.715176",25,1525609708,2018-05-06Z
0,KLM868,132,"52.331432,4.714017",24,1525609701,2018-05-06Z
0,KLM868,132,"52.331898,4.713174",24,1525609693,2018-05-06Z
0,KLM868,132,"52.332336,4.71235",24,1525609687,2018-05-06Z
0,KLM868,132,"52.333008,4.711094",24,1525609679,2018-05-06Z
0,KLM868,140,"52.333492,4.710231",24,1525609672,2018-05-06Z
0,KLM868,163,"52.334061,4.709643",23,1525609666,2018-05-06Z
0,KLM868,180,"52.334702,4.709435",29,1525609660,2018-05-06Z
0,KLM868,182,"52.336971,4.709584",49,1525609650,2018-05-06Z
0,KLM868,182,"52.339199,4.709797",68,1525609639,2018-05-06Z
