Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
0,KLM88J,132,"52.301254,4.746604",25,1539061538,2018-10-09Z
0,KLM88J,132,"52.302818,4.74369",25,1539061516,2018-10-09Z
0,KLM88J,129,"52.303745,4.742033",26,1539061505,2018-10-09Z
0,KLM88J,168,"52.304813,4.74062",26,1539061493,2018-10-09Z
0,KLM88J,185,"52.305965,4.740562",26,1539061484,2018-10-09Z
0,KLM88J,185,"52.306782,4.740679",27,1539061477,2018-10-09Z
0,KLM88J,182,"52.308525,4.740875",27,1539061463,2018-10-09Z
0,KLM88J,157,"52.30975,4.740738",27,1539061454,2018-10-09Z
0,KLM88J,151,"52.310539,4.740228",28,1539061448,2018-10-09Z
0,KLM88J,151,"52.311127,4.739723",29,1539061441,2018-10-09Z
0,KLM88J,182,"52.31369,4.73842",43,1539061425,2018-10-09Z
0,KLM88J,182,"52.31583,4.73862",72,1539061415,2018-10-09Z
0,KLM88J,182,"52.320431,4.73903",110,1539061405,2018-10-09Z
0,KLM88J,182,"52.324539,4.73944",130,1539061395,2018-10-09Z
0,KLM88J,183,"52.33017,4.73991",134,1539061385,2018-10-09Z
0,KLM88J,182,"52.336349,4.74052",130,1539061376,2018-10-09Z
75,KLM88J,183,"52.34235,4.74106",127,1539061365,2018-10-09Z
200,KLM88J,182,"52.34848,4.74159",127,1539061356,2018-10-09Z
250,KLM88J,182,"52.3512,4.74178",127,1539061350,2018-10-09Z
350,KLM88J,183,"52.357021,4.74233",130,1539061340,2018-10-09Z
500,KLM88J,183,"52.365631,4.74319",133,1539061330,2018-10-09Z
575,KLM88J,183,"52.369671,4.74358",127,1539061320,2018-10-09Z
700,KLM88J,183,"52.3759,4.74419",128,1539061310,2018-10-09Z
825,KLM88J,183,"52.381741,4.74476",129,1539061300,2018-10-09Z
950,KLM88J,183,"52.388538,4.74531",145,1539061290,2018-10-09Z
1050,KLM88J,183,"52.395241,4.74602",144,1539061280,2018-10-09Z
1250,KLM88J,184,"52.40395,4.74688",150,1539061270,2018-10-09Z
1450,KLM88J,183,"52.41,4.74762",161,1539061261,2018-10-09Z
1525,KLM88J,183,"52.41354,4.74798",165,1539061255,2018-10-09Z
1650,KLM88J,182,"52.421589,4.74868",175,1539061245,2018-10-09Z
1800,KLM88J,182,"52.429459,4.74922",182,1539061235,2018-10-09Z
2050,KLM88J,182,"52.437931,4.74991",179,1539061225,2018-10-09Z
2300,KLM88J,181,"52.44598,4.75044",176,1539061215,2018-10-09Z
2500,KLM88J,181,"52.454182,4.75082",177,1539061205,2018-10-09Z
2625,KLM88J,181,"52.462231,4.75113",181,1539061195,2018-10-09Z
2775,KLM88J,183,"52.471401,4.75182",176,1539061185,2018-10-09Z
2900,KLM88J,183,"52.479351,4.75258",180,1539061176,2018-10-09Z
3075,KLM88J,186,"52.48801,4.7538",180,1539061165,2018-10-09Z
3325,KLM88J,187,"52.496609,4.75533",178,1539061155,2018-10-09Z
3600,KLM88J,190,"52.505798,4.75763",183,1539061145,2018-10-09Z
3825,KLM88J,190,"52.513809,4.75991",181,1539061135,2018-10-09Z
4025,KLM88J,189,"52.521648,4.76227",183,1539061125,2018-10-09Z
4200,KLM88J,210,"52.53017,4.76547",171,1539061116,2018-10-09Z
4300,KLM88J,222,"52.533779,4.76893",171,1539061110,2018-10-09Z
4475,KLM88J,222,"52.53997,4.77788",178,1539061100,2018-10-09Z
4750,KLM88J,227,"52.548981,4.79179",171,1539061085,2018-10-09Z
5100,KLM88J,271,"52.555801,4.81552",182,1539061065,2018-10-09Z
5325,KLM88J,276,"52.554539,4.83634",185,1539061050,2018-10-09Z
5525,KLM88J,276,"52.55291,4.85894",190,1539061035,2018-10-09Z
5600,KLM88J,274,"52.55138,4.87966",200,1539061020,2018-10-09Z
5625,KLM88J,275,"52.549622,4.90326",218,1539061005,2018-10-09Z
5700,KLM88J,274,"52.547932,4.92823",225,1539060990,2018-10-09Z
5800,KLM88J,274,"52.54607,4.95632",237,1539060975,2018-10-09Z
6000,KLM88J,274,"52.5443,4.98183",240,1539060960,2018-10-09Z
6275,KLM88J,274,"52.542339,5.00916",242,1539060945,2018-10-09Z
6525,KLM88J,274,"52.540279,5.03876",246,1539060930,2018-10-09Z
6850,KLM88J,275,"52.538269,5.0647",246,1539060915,2018-10-09Z
7200,KLM88J,274,"52.536251,5.09271",245,1539060900,2018-10-09Z
7450,KLM88J,274,"52.534149,5.12253",249,1539060885,2018-10-09Z
7675,KLM88J,274,"52.5322,5.14921",254,1539060870,2018-10-09Z
7825,KLM88J,274,"52.530079,5.17853",263,1539060856,2018-10-09Z
8000,KLM88J,274,"52.52792,5.21088",271,1539060840,2018-10-09Z
8200,KLM88J,274,"52.525539,5.24566",271,1539060825,2018-10-09Z
8325,KLM88J,273,"52.52396,5.27038",270,1539060810,2018-10-09Z
8550,KLM88J,273,"52.521969,5.31349",272,1539060790,2018-10-09Z
8700,KLM88J,273,"52.520828,5.34248",273,1539060775,2018-10-09Z
8850,KLM88J,274,"52.519581,5.37341",273,1539060760,2018-10-09Z
9025,KLM88J,273,"52.51823,5.40669",274,1539060745,2018-10-09Z
9175,KLM88J,273,"52.517021,5.43588",276,1539060730,2018-10-09Z
9350,KLM88J,273,"52.515751,5.46745",278,1539060715,2018-10-09Z
9575,KLM88J,274,"52.51405,5.50964",278,1539060695,2018-10-09Z
9800,KLM88J,265,"52.512459,5.55398",278,1539060675,2018-10-09Z
9925,KLM88J,256,"52.51405,5.57304",279,1539060665,2018-10-09Z
10150,KLM88J,246,"52.521469,5.60501",282,1539060650,2018-10-09Z
