Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
24000,KLM1626,1,"47.820595,8.894806",394,1532811671,2018-07-28Z
23999,KLM1626,4,"47.805874,8.894412",394,1532811664,2018-07-28Z
24000,KLM1626,17,"47.783821,8.893861",394,1532811650,2018-07-28Z
24000,KLM1626,4,"47.747398,8.893774",394,1532811631,2018-07-28Z
23999,KLM1626,16,"47.732784,8.89334",397,1532811622,2018-07-28Z
23999,KLM1626,67,"47.717693,8.892893",395,1532811616,2018-07-28Z
24000,KLM1626,1,"47.660229,8.893003",392,1532811582,2018-07-28Z
24000,KLM1626,5,"47.637779,8.892744",396,1532811570,2018-07-28Z
23999,KLM1626,269,"47.601559,8.891666",388,1532811550,2018-07-28Z
24000,KLM1626,1,"47.580269,8.891627",388,1532811538,2018-07-28Z
23999,KLM1626,3,"47.464798,8.888982",388,1532811474,2018-07-28Z
24000,KLM1626,6,"47.450878,8.888164",388,1532811466,2018-07-28Z
24000,KLM1626,270,"47.414829,8.88625",382,1532811446,2018-07-28Z
24000,KLM1626,22,"47.385662,8.886134",380,1532811430,2018-07-28Z
23999,KLM1626,89,"47.36475,8.886001",380,1532811418,2018-07-28Z
24000,KLM1626,354,"47.294613,8.890161",384,1532811380,2018-07-28Z
24000,KLM1626,355,"47.18861,8.904986",380,1532811318,2018-07-28Z
24000,KLM1626,355,"47.076324,8.919537",382,1532811254,2018-07-28Z
24000,KLM1626,355,"46.970737,8.933314",380,1532811194,2018-07-28Z
24000,KLM1626,354,"46.866928,8.947114",384,1532811135,2018-07-28Z
24000,KLM1626,354,"46.752426,8.963158",386,1532811071,2018-07-28Z
24000,KLM1626,355,"46.631992,8.980212",386,1532811002,2018-07-28Z
23999,KLM1626,355,"46.519711,8.995799",386,1532810942,2018-07-28Z
23999,KLM1626,357,"46.412601,9.007987",384,1532810878,2018-07-28Z
23999,KLM1626,357,"46.398438,9.00919",384,1532810872,2018-07-28Z
24000,KLM1626,357,"46.384102,9.010221",384,1532810862,2018-07-28Z
24000,KLM1626,354,"46.369236,9.011281",384,1532810855,2018-07-28Z
23999,KLM1626,340,"46.355865,9.011896",384,1532810846,2018-07-28Z
24000,KLM1626,287,"46.340897,9.012746",384,1532810839,2018-07-28Z
24000,KLM1626,89,"46.296749,9.014192",384,1532810815,2018-07-28Z
23999,KLM1626,356,"46.26054,9.015276",384,1532810794,2018-07-28Z
23999,KLM1626,354,"46.238796,9.017066",382,1532810782,2018-07-28Z
24000,KLM1626,352,"46.224358,9.019133",382,1532810774,2018-07-28Z
24000,KLM1626,347,"46.21109,9.021248",382,1532810767,2018-07-28Z
24000,KLM1626,343,"46.19643,9.025684",382,1532810758,2018-07-28Z
23999,KLM1626,329,"46.134872,9.064301",368,1532810718,2018-07-28Z
24000,KLM1626,328,"46.048321,9.140365",368,1532810658,2018-07-28Z
24000,KLM1626,330,"45.954685,9.220635",368,1532810594,2018-07-28Z
24000,KLM1626,329,"45.861095,9.300028",368,1532810530,2018-07-28Z
24000,KLM1626,329,"45.76828,9.379701",370,1532810467,2018-07-28Z
23999,KLM1626,329,"45.674507,9.459532",368,1532810403,2018-07-28Z
24000,KLM1626,329,"45.581833,9.538551",368,1532810338,2018-07-28Z
24000,KLM1626,331,"45.490303,9.616967",412,1532810274,2018-07-28Z
24000,KLM1626,330,"45.393215,9.697748",412,1532810210,2018-07-28Z
24000,KLM1626,327,"45.29031,9.782766",410,1532810146,2018-07-28Z
24000,KLM1626,330,"45.185791,9.871673",410,1532810083,2018-07-28Z
24000,KLM1626,330,"45.081448,9.958314",410,1532810018,2018-07-28Z
23999,KLM1626,330,"44.976986,10.04504",406,1532809955,2018-07-28Z
24000,KLM1626,330,"44.880287,10.124552",406,1532809894,2018-07-28Z
23999,KLM1626,330,"44.77755,10.208761",404,1532809830,2018-07-28Z
24000,KLM1626,330,"44.680763,10.287919",400,1532809770,2018-07-28Z
23999,KLM1626,330,"44.579109,10.370957",400,1532809706,2018-07-28Z
22533,KLM1626,330,"44.477573,10.453064",392,1532809642,2018-07-28Z
20306,KLM1626,330,"44.37709,10.534367",386,1532809578,2018-07-28Z
18483,KLM1626,330,"44.285168,10.608609",356,1532809518,2018-07-28Z
17147,KLM1626,331,"44.237701,10.646859",356,1532809487,2018-07-28Z
16023,KLM1626,331,"44.190281,10.684613",356,1532809454,2018-07-28Z
14469,KLM1626,332,"44.144283,10.720559",356,1532809424,2018-07-28Z
14000,KLM1626,332,"44.095135,10.757398",344,1532809390,2018-07-28Z
13975,KLM1626,332,"44.04763,10.791945",344,1532809358,2018-07-28Z
12809,KLM1626,329,"44.000511,10.827496",344,1532809326,2018-07-28Z
11893,KLM1626,322,"43.973423,10.851389",344,1532809306,2018-07-28Z
11301,KLM1626,316,"43.954647,10.871509",338,1532809290,2018-07-28Z
11050,KLM1626,315,"43.937595,10.893656",314,1532809274,2018-07-28Z
10862,KLM1626,314,"43.922737,10.914288",278,1532809260,2018-07-28Z
10432,KLM1626,314,"43.911655,10.929637",278,1532809246,2018-07-28Z
9803,KLM1626,314,"43.900974,10.944617",274,1532809234,2018-07-28Z
9075,KLM1626,314,"43.887634,10.963474",274,1532809218,2018-07-28Z
8390,KLM1626,313,"43.876186,10.979795",270,1532809206,2018-07-28Z
7594,KLM1626,313,"43.862888,10.999095",266,1532809190,2018-07-28Z
6907,KLM1626,314,"43.852802,11.014198",260,1532809178,2018-07-28Z
