Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
6450,KLM1647,144,"43.8307,10.814505",264,1532203883,2018-07-21Z
6650,KLM1647,144,"43.838863,10.806405",264,1532203806,2018-07-21Z
6875,KLM1647,144,"43.845787,10.799544",264,1532203798,2018-07-21Z
7125,KLM1647,144,"43.854801,10.790621",264,1532203787,2018-07-21Z
7435,KLM1647,144,"43.866135,10.779418",262,1532203774,2018-07-21Z
7792,KLM1647,144,"43.87846,10.767119",262,1532203762,2018-07-21Z
8000,KLM1647,144,"43.890182,10.755466",264,1532203750,2018-07-21Z
8263,KLM1647,144,"43.901955,10.743856",268,1532203739,2018-07-21Z
8524,KLM1647,144,"43.913815,10.73213",264,1532203726,2018-07-21Z
8781,KLM1647,144,"43.926132,10.720064",264,1532203715,2018-07-21Z
9237,KLM1647,143,"43.941158,10.705459",264,1532203699,2018-07-21Z
9725,KLM1647,143,"43.953793,10.693159",260,1532203686,2018-07-21Z
9975,KLM1647,143,"43.965553,10.681689",264,1532203674,2018-07-21Z
10000,KLM1647,143,"43.978779,10.66868",272,1532203662,2018-07-21Z
10002,KLM1647,143,"43.99123,10.656454",286,1532203650,2018-07-21Z
10075,KLM1647,142,"44.004715,10.64312",294,1532203639,2018-07-21Z
10194,KLM1647,142,"44.018242,10.628577",306,1532203626,2018-07-21Z
10314,KLM1647,141,"44.032009,10.614573",318,1532203614,2018-07-21Z
10650,KLM1647,141,"44.045303,10.600625",320,1532203603,2018-07-21Z
11158,KLM1647,140,"44.064804,10.579465",322,1532203587,2018-07-21Z
11551,KLM1647,139,"44.07835,10.564128",322,1532203574,2018-07-21Z
11950,KLM1647,139,"44.091503,10.549341",328,1532203563,2018-07-21Z
12740,KLM1647,164,"44.123055,10.510937",334,1532203534,2018-07-21Z
13426,KLM1647,143,"44.15456,10.491931",338,1532203514,2018-07-21Z
14551,KLM1647,143,"44.200634,10.445713",348,1532203478,2018-07-21Z
15768,KLM1647,143,"44.248341,10.39736",354,1532203442,2018-07-21Z
18102,KLM1647,141,"44.332844,10.309054",362,1532203379,2018-07-21Z
20348,KLM1647,143,"44.413124,10.221102",368,1532203318,2018-07-21Z
22680,KLM1647,154,"44.506306,10.142408",376,1532203254,2018-07-21Z
25124,KLM1647,155,"44.608131,10.078895",382,1532203190,2018-07-21Z
27093,KLM1647,155,"44.715084,10.012321",406,1532203127,2018-07-21Z
29240,KLM1647,155,"44.827335,9.942547",420,1532203062,2018-07-21Z
31372,KLM1647,155,"44.940758,9.870891",422,1532202998,2018-07-21Z
33508,KLM1647,155,"45.056786,9.797344",434,1532202935,2018-07-21Z
35088,KLM1647,156,"45.16655,9.727733",432,1532202874,2018-07-21Z
35880,KLM1647,157,"45.278629,9.659663",442,1532202815,2018-07-21Z
36731,KLM1647,155,"45.399834,9.590778",442,1532202750,2018-07-21Z
37542,KLM1647,141,"45.50869,9.504458",454,1532202691,2018-07-21Z
38438,KLM1647,140,"45.619156,9.376786",454,1532202622,2018-07-21Z
39000,KLM1647,140,"45.71843,9.259912",468,1532202563,2018-07-21Z
39000,KLM1647,140,"45.82505,9.134176",466,1532202498,2018-07-21Z
38999,KLM1647,139,"45.924473,9.016985",466,1532202439,2018-07-21Z
38999,KLM1647,139,"46.023907,8.898986",464,1532202379,2018-07-21Z
39000,KLM1647,132,"46.130276,8.769365",464,1532202314,2018-07-21Z
39000,KLM1647,138,"46.230221,8.63391",470,1532202250,2018-07-21Z
38999,KLM1647,140,"46.242767,8.618142",460,1532202242,2018-07-21Z
39000,KLM1647,142,"46.256779,8.601697",460,1532202235,2018-07-21Z
38999,KLM1647,145,"46.270088,8.586738",460,1532202227,2018-07-21Z
39000,KLM1647,148,"46.284603,8.572111",460,1532202218,2018-07-21Z
39000,KLM1647,157,"46.400574,8.492359",460,1532202159,2018-07-21Z
38999,KLM1647,157,"46.525326,8.418936",452,1532202094,2018-07-21Z
38999,KLM1647,157,"46.650009,8.346482",454,1532202030,2018-07-21Z
39000,KLM1647,157,"46.777088,8.271626",454,1532201966,2018-07-21Z
39000,KLM1647,156,"46.903145,8.19858",456,1532201902,2018-07-21Z
38999,KLM1647,157,"47.017246,8.127601",454,1532201842,2018-07-21Z
39000,KLM1647,158,"47.140594,8.053109",456,1532201779,2018-07-21Z
39000,KLM1647,160,"47.266712,7.982242",452,1532201716,2018-07-21Z
39000,KLM1647,157,"47.38662,7.920592",454,1532201654,2018-07-21Z
39000,KLM1647,155,"47.402676,7.911359",454,1532201646,2018-07-21Z
39000,KLM1647,152,"47.417587,7.902581",454,1532201638,2018-07-21Z
38999,KLM1647,149,"47.433361,7.891924",454,1532201631,2018-07-21Z
38999,KLM1647,145,"47.447666,7.881282",454,1532201624,2018-07-21Z
