Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1542873092,2018-11-22T07:51:32Z,DLH9EK,"52.30357,4.763593",0,0,222
1542873272,2018-11-22T07:54:32Z,DLH9EK,"52.303745,4.763927",0,2,239
1542873306,2018-11-22T07:55:06Z,DLH9EK,"52.30386,4.764462",0,9,202
1542873458,2018-11-22T07:57:38Z,DLH9EK,"52.303917,4.764829",0,14,140
1542873470,2018-11-22T07:57:50Z,DLH9EK,"52.303684,4.765084",0,19,146
1542873477,2018-11-22T07:57:57Z,DLH9EK,"52.303459,4.765301",0,22,149
1542873487,2018-11-22T07:58:07Z,DLH9EK,"52.303001,4.765224",0,28,205
1542873494,2018-11-22T07:58:14Z,DLH9EK,"52.302635,4.764366",0,19,239
1542873500,2018-11-22T07:58:20Z,DLH9EK,"52.302315,4.763527",0,23,236
1542873508,2018-11-22T07:58:28Z,DLH9EK,"52.30188,4.762416",0,25,239
1542873585,2018-11-22T07:59:45Z,DLH9EK,"52.300194,4.748664",0,27,312
1542873602,2018-11-22T08:00:02Z,DLH9EK,"52.301624,4.745996",0,28,312
1542873608,2018-11-22T08:00:08Z,DLH9EK,"52.302044,4.745231",0,28,309
1542873627,2018-11-22T08:00:27Z,DLH9EK,"52.303928,4.742146",0,29,334
1542873656,2018-11-22T08:00:56Z,DLH9EK,"52.308472,4.742298",0,37,2
1542873662,2018-11-22T08:01:02Z,DLH9EK,"52.30954,4.742405",0,37,2
1542873670,2018-11-22T08:01:10Z,DLH9EK,"52.310623,4.742523",0,38,2
1542873680,2018-11-22T08:01:20Z,DLH9EK,"52.312832,4.7427",0,39,2
1542873692,2018-11-22T08:01:32Z,DLH9EK,"52.314823,4.742896",0,37,2
1542873699,2018-11-22T08:01:39Z,DLH9EK,"52.315727,4.742966",0,38,2
1542873707,2018-11-22T08:01:47Z,DLH9EK,"52.317383,4.743131",0,38,2
1542873717,2018-11-22T08:01:57Z,DLH9EK,"52.319023,4.743268",0,29,2
1542873726,2018-11-22T08:02:06Z,DLH9EK,"52.319965,4.743249",0,16,343
1542873732,2018-11-22T08:02:12Z,DLH9EK,"52.320282,4.742661",0,20,295
1542873749,2018-11-22T08:02:29Z,DLH9EK,"52.320408,4.739952",0,28,272
1542873756,2018-11-22T08:02:36Z,DLH9EK,"52.32048,4.737952",0,31,272
1542873762,2018-11-22T08:02:42Z,DLH9EK,"52.320515,4.736559",0,32,272
1542873768,2018-11-22T08:02:48Z,DLH9EK,"52.320572,4.735127",0,30,272
1542873774,2018-11-22T08:02:54Z,DLH9EK,"52.320763,4.733982",0,30,295
1542873780,2018-11-22T08:03:00Z,DLH9EK,"52.321339,4.732949",0,31,317
1542873788,2018-11-22T08:03:08Z,DLH9EK,"52.321999,4.732018",0,32,320
1542873794,2018-11-22T08:03:14Z,DLH9EK,"52.322723,4.730968",0,35,317
1542873801,2018-11-22T08:03:21Z,DLH9EK,"52.323933,4.72929",0,37,317
1542873813,2018-11-22T08:03:33Z,DLH9EK,"52.325512,4.727077",0,39,320
