Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
0,KLM81V,89,"53.652935,10.015922",19,1538719208,2018-10-05Z
0,KLM81V,119,"53.652763,10.015588",14,1538719197,2018-10-05Z
0,KLM81V,139,"53.652935,10.015078",30,1538719184,2018-10-05Z
0,KLM81V,154,"53.653793,10.013862",26,1538719160,2018-10-05Z
25,KLM81V,154,"53.684509,9.985709",121,1538719019,2018-10-05Z
100,KLM81V,153,"53.687763,9.982937",120,1538719012,2018-10-05Z
250,KLM81V,155,"53.698238,9.973808",117,1538718991,2018-10-05Z
325,KLM81V,155,"53.702042,9.97072",117,1538718984,2018-10-05Z
500,KLM81V,160,"53.711472,9.964208",117,1538718965,2018-10-05Z
675,KLM81V,156,"53.719528,9.958871",125,1538718949,2018-10-05Z
825,KLM81V,150,"53.724869,9.954582",130,1538718939,2018-10-05Z
1475,KLM81V,150,"53.755917,9.924774",154,1538718883,2018-10-05Z
1725,KLM81V,151,"53.765041,9.916373",162,1538718869,2018-10-05Z
2350,KLM81V,152,"53.792496,9.892168",173,1538718830,2018-10-05Z
2525,KLM81V,153,"53.800049,9.885595",174,1538718820,2018-10-05Z
2625,KLM81V,153,"53.805542,9.88099",175,1538718812,2018-10-05Z
2775,KLM81V,153,"53.813595,9.873962",175,1538718801,2018-10-05Z
2825,KLM81V,152,"53.820648,9.86792",174,1538718791,2018-10-05Z
2800,KLM81V,151,"53.828384,9.860857",175,1538718781,2018-10-05Z
2800,KLM81V,148,"53.833847,9.855383",180,1538718772,2018-10-05Z
2825,KLM81V,117,"53.846237,9.835824",201,1538718753,2018-10-05Z
3225,KLM81V,56,"53.848434,9.768572",241,1538718714,2018-10-05Z
3350,KLM81V,56,"53.844505,9.758202",241,1538718707,2018-10-05Z
3600,KLM81V,57,"53.835251,9.734358",245,1538718691,2018-10-05Z
3800,KLM81V,57,"53.827702,9.714661",248,1538718680,2018-10-05Z
3900,KLM81V,57,"53.824257,9.705532",249,1538718674,2018-10-05Z
4050,KLM81V,57,"53.818909,9.691118",252,1538718666,2018-10-05Z
4150,KLM81V,57,"53.814651,9.679818",255,1538718659,2018-10-05Z
4400,KLM81V,58,"53.805176,9.65455",260,1538718643,2018-10-05Z
4800,KLM81V,58,"53.791992,9.618688",272,1538718623,2018-10-05Z
5000,KLM81V,57,"53.781006,9.588632",283,1538718606,2018-10-05Z
5375,KLM81V,57,"53.77034,9.559832",291,1538718591,2018-10-05Z
5525,KLM81V,57,"53.763657,9.542097",292,1538718581,2018-10-05Z
6000,KLM81V,57,"53.752472,9.512221",295,1538718567,2018-10-05Z
6275,KLM81V,56,"53.741501,9.483085",297,1538718551,2018-10-05Z
6675,KLM81V,56,"53.730011,9.4535",298,1538718537,2018-10-05Z
7175,KLM81V,56,"53.718155,9.423287",299,1538718520,2018-10-05Z
7700,KLM81V,55,"53.706478,9.394279",300,1538718505,2018-10-05Z
8025,KLM81V,56,"53.694489,9.364432",298,1538718491,2018-10-05Z
8625,KLM81V,55,"53.682449,9.33422",299,1538718474,2018-10-05Z
9000,KLM81V,55,"53.670261,9.303885",301,1538718459,2018-10-05Z
9325,KLM81V,56,"53.66151,9.281913",305,1538718447,2018-10-05Z
9625,KLM81V,56,"53.651035,9.255416",312,1538718434,2018-10-05Z
9950,KLM81V,56,"53.638321,9.222631",325,1538718418,2018-10-05Z
10150,KLM81V,56,"53.625824,9.190691",339,1538718403,2018-10-05Z
10375,KLM81V,56,"53.616531,9.167542",349,1538718393,2018-10-05Z
10675,KLM81V,56,"53.601608,9.129639",368,1538718376,2018-10-05Z
11025,KLM81V,56,"53.588196,9.095817",377,1538718362,2018-10-05Z
11825,KLM81V,56,"53.573639,9.058541",379,1538718347,2018-10-05Z
13200,KLM81V,56,"53.543594,8.982858",389,1538718317,2018-10-05Z
14475,KLM81V,56,"53.512161,8.903163",401,1538718286,2018-10-05Z
18575,KLM81V,56,"53.450867,8.748335",411,1538718226,2018-10-05Z
21725,KLM81V,56,"53.377762,8.565883",464,1538718162,2018-10-05Z
22125,KLM81V,56,"53.368332,8.542027",467,1538718154,2018-10-05Z
22550,KLM81V,58,"53.356476,8.511815",470,1538718144,2018-10-05Z
23000,KLM81V,66,"53.345306,8.476973",476,1538718134,2018-10-05Z
23950,KLM81V,75,"53.32988,8.396772",482,1538718110,2018-10-05Z
27650,KLM81V,79,"53.291046,8.065499",495,1538718021,2018-10-05Z
28150,KLM81V,79,"53.282501,7.989415",499,1538718001,2018-10-05Z
29000,KLM81V,79,"53.239746,7.605599",499,1538717899,2018-10-05Z
29000,KLM81V,79,"53.222755,7.455031",499,1538717861,2018-10-05Z
29000,KLM81V,78,"53.179134,7.079477",499,1538717760,2018-10-05Z
29000,KLM81V,62,"53.157024,6.966301",496,1538717729,2018-10-05Z
29000,KLM81V,60,"53.081818,6.743851",495,1538717662,2018-10-05Z
29000,KLM81V,60,"53.013153,6.543045",472,1538717600,2018-10-05Z
28425,KLM81V,60,"52.944672,6.343918",436,1538717535,2018-10-05Z
26175,KLM81V,61,"52.871193,6.128644",436,1538717462,2018-10-05Z
25975,KLM81V,61,"52.866394,6.114197",436,1538717455,2018-10-05Z
25825,KLM81V,63,"52.861557,6.099296",436,1538717449,2018-10-05Z
23675,KLM81V,73,"52.821213,5.889359",439,1538717383,2018-10-05Z
21950,KLM81V,72,"52.784512,5.68935",429,1538717321,2018-10-05Z
20250,KLM81V,73,"52.748112,5.50156",411,1538717260,2018-10-05Z
18500,KLM81V,71,"52.714462,5.328674",398,1538717201,2018-10-05Z
18350,KLM81V,71,"52.711891,5.315499",397,1538717195,2018-10-05Z
18025,KLM81V,68,"52.7057,5.286935",396,1538717185,2018-10-05Z
16900,KLM81V,59,"52.676331,5.19859",389,1538717151,2018-10-05Z
15975,KLM81V,59,"52.646992,5.11566",379,1538717120,2018-10-05Z
14750,KLM81V,59,"52.61869,5.03621",374,1538717086,2018-10-05Z
12975,KLM81V,58,"52.576263,4.918594",364,1538717038,2018-10-05Z
12725,KLM81V,57,"52.569256,4.900216",359,1538717031,2018-10-05Z
12500,KLM81V,55,"52.563034,4.884262",357,1538717023,2018-10-05Z
12175,KLM81V,42,"52.554825,4.867963",355,1538717015,2018-10-05Z
11875,KLM81V,37,"52.546211,4.854937",351,1538717008,2018-10-05Z
11375,KLM81V,30,"52.528381,4.836025",346,1538716994,2018-10-05Z
10900,KLM81V,30,"52.507416,4.81575",337,1538716980,2018-10-05Z
10500,KLM81V,29,"52.485626,4.795532",321,1538716963,2018-10-05Z
10075,KLM81V,28,"52.46777,4.779681",310,1538716949,2018-10-05Z
9300,KLM81V,26,"52.447006,4.761867",308,1538716934,2018-10-05Z
8700,KLM81V,25,"52.429691,4.747977",303,1538716919,2018-10-05Z
7625,KLM81V,26,"52.400848,4.72549",300,1538716898,2018-10-05Z
7050,KLM81V,32,"52.38657,4.71344",298,1538716883,2018-10-05Z
5950,KLM81V,32,"52.359821,4.68308",291,1538716864,2018-10-05Z
5425,KLM81V,27,"52.345058,4.66864",286,1538716849,2018-10-05Z
4075,KLM81V,320,"52.290115,4.653854",206,1538716798,2018-10-05Z
3225,KLM81V,261,"52.279465,4.685983",164,1538716773,2018-10-05Z
2925,KLM81V,247,"52.280685,4.693375",162,1538716766,2018-10-05Z
2600,KLM81V,238,"52.282913,4.700422",161,1538716759,2018-10-05Z
2375,KLM81V,237,"52.285126,4.706421",158,1538716752,2018-10-05Z
1900,KLM81V,238,"52.289753,4.718079",153,1538716741,2018-10-05Z
1625,KLM81V,238,"52.291809,4.72374",151,1538716735,2018-10-05Z
1375,KLM81V,238,"52.294224,4.729771",150,1538716728,2018-10-05Z
875,KLM81V,238,"52.298355,4.740906",146,1538716717,2018-10-05Z
175,KLM81V,238,"52.30265,4.752607",151,1538716706,2018-10-05Z
0,KLM81V,239,"52.308311,4.76738",115,1538716689,2018-10-05Z
0,KLM81V,271,"52.311916,4.776649",29,1538716665,2018-10-05Z
0,KLM81V,129,"52.312088,4.777164",17,1538716636,2018-10-05Z
0,KLM81V,89,"52.312263,4.776659",21,1538716627,2018-10-05Z
0,KLM81V,129,"52.312263,4.77613",18,1538716617,2018-10-05Z
0,KLM81V,93,"52.312431,4.775791",15,1538716607,2018-10-05Z
0,KLM81V,149,"52.312439,4.775443",15,1538716597,2018-10-05Z
0,KLM81V,76,"52.312775,4.775105",22,1538716587,2018-10-05Z
0,KLM81V,61,"52.312431,4.77356",15,1538716569,2018-10-05Z
0,KLM81V,55,"52.312088,4.77254",19,1538716559,2018-10-05Z
0,KLM81V,50,"52.3102,4.768066",15,1538716520,2018-10-05Z
0,KLM81V,99,"52.309517,4.766693",32,1538716507,2018-10-05Z
0,KLM81V,97,"52.309692,4.764987",24,1538716482,2018-10-05Z
