Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
4550,EZY21AP,343,"52.422821,4.91508",251,1523808231,2018-04-15Z
4625,EZY21AP,343,"52.417351,4.91772",251,1523808225,2018-04-15Z
4750,EZY21AP,340,"52.406792,4.92297",243,1523808216,2018-04-15Z
5000,EZY21AP,307,"52.386379,4.94141",239,1523808196,2018-04-15Z
5300,EZY21AP,269,"52.378422,4.9733",230,1523808176,2018-04-15Z
5650,EZY21AP,252,"52.381531,4.998474",228,1523808163,2018-04-15Z
5825,EZY21AP,252,"52.38464,5.01434",227,1523808151,2018-04-15Z
6225,EZY21AP,252,"52.391331,5.04829",229,1523808131,2018-04-15Z
6525,EZY21AP,252,"52.39595,5.07195",229,1523808116,2018-04-15Z
6800,EZY21AP,252,"52.40089,5.09705",230,1523808101,2018-04-15Z
7075,EZY21AP,252,"52.405159,5.11877",230,1523808090,2018-04-15Z
7350,EZY21AP,252,"52.409088,5.138855",229,1523808074,2018-04-15Z
7650,EZY21AP,252,"52.414562,5.166635",232,1523808057,2018-04-15Z
7950,EZY21AP,254,"52.420151,5.19528",233,1523808045,2018-04-15Z
8200,EZY21AP,252,"52.424061,5.21529",236,1523808032,2018-04-15Z
8550,EZY21AP,252,"52.42923,5.2417",235,1523808017,2018-04-15Z
8800,EZY21AP,252,"52.433689,5.26465",238,1523808001,2018-04-15Z
9025,EZY21AP,253,"52.438431,5.28885",237,1523807990,2018-04-15Z
9500,EZY21AP,253,"52.444698,5.32043",235,1523807971,2018-04-15Z
9750,EZY21AP,253,"52.449051,5.34172",236,1523807956,2018-04-15Z
9925,EZY21AP,253,"52.453152,5.36164",242,1523807945,2018-04-15Z
10075,EZY21AP,254,"52.457981,5.38544",248,1523807931,2018-04-15Z
10175,EZY21AP,254,"52.461411,5.40352",256,1523807919,2018-04-15Z
10300,EZY21AP,256,"52.466511,5.43376",267,1523807904,2018-04-15Z
10375,EZY21AP,255,"52.469818,5.45471",278,1523807895,2018-04-15Z
10600,EZY21AP,270,"52.475079,5.49481",288,1523807875,2018-04-15Z
10750,EZY21AP,283,"52.474239,5.51514",294,1523807866,2018-04-15Z
11025,EZY21AP,291,"52.467442,5.54637",294,1523807850,2018-04-15Z
11200,EZY21AP,286,"52.462139,5.56913",290,1523807840,2018-04-15Z
11525,EZY21AP,273,"52.458092,5.60138",288,1523807826,2018-04-15Z
11875,EZY21AP,273,"52.456741,5.6324",289,1523807811,2018-04-15Z
12375,EZY21AP,273,"52.453541,5.70953",292,1523807776,2018-04-15Z
12650,EZY21AP,272,"52.450031,5.78925",313,1523807740,2018-04-15Z
12775,EZY21AP,273,"52.449059,5.81192",317,1523807731,2018-04-15Z
12875,EZY21AP,278,"52.447609,5.83782",328,1523807720,2018-04-15Z
13475,EZY21AP,289,"52.438068,5.89205",336,1523807700,2018-04-15Z
14400,EZY21AP,289,"52.420719,5.96809",342,1523807665,2018-04-15Z
15575,EZY21AP,289,"52.39864,6.06453",346,1523807626,2018-04-15Z
16500,EZY21AP,289,"52.380951,6.14151",348,1523807595,2018-04-15Z
17575,EZY21AP,290,"52.360649,6.22893",356,1523807561,2018-04-15Z
19575,EZY21AP,291,"52.32267,6.39177",366,1523807496,2018-04-15Z
21900,EZY21AP,291,"52.28009,6.573257",377,1523807430,2018-04-15Z
24100,EZY21AP,290,"52.24123,6.73782",385,1523807366,2018-04-15Z
29053,EZY21AP,289,"52.156357,7.108614",405,1523807278,2018-04-15Z
27650,EZY21AP,291,"52.150589,7.11525",407,1523807271,2018-04-15Z
31325,EZY21AP,298,"52.103119,7.30942",439,1523807167,2018-04-15Z
33200,EZY21AP,299,"52.06514,7.42378",443,1523807125,2018-04-15Z
36425,EZY21AP,300,"52.00444,7.60277",441,1523807064,2018-04-15Z
38000,EZY21AP,300,"51.940979,7.7861",447,1523807000,2018-04-15Z
37975,EZY21AP,300,"51.875198,7.9757",443,1523806935,2018-04-15Z
37975,EZY21AP,298,"51.810928,8.16017",434,1523806871,2018-04-15Z
38025,EZY21AP,299,"51.719913,8.418611",439,1523806792,2018-04-15Z
39019,EZY21AP,300,"51.656868,8.596282",443,1523806729,2018-04-15Z
38000,EZY21AP,300,"51.58881,8.785654",443,1523806664,2018-04-15Z
38018,EZY21AP,300,"51.523335,8.967349",442,1523806602,2018-04-15Z
38000,EZY21AP,299,"51.429813,9.226613",438,1523806514,2018-04-15Z
38000,EZY21AP,299,"51.40947,9.283748",439,1523806492,2018-04-15Z
37975,EZY21AP,304,"51.347713,9.456592",437,1523806422,2018-04-15Z
38025,EZY21AP,300,"51.267406,9.665717",435,1523806349,2018-04-15Z
37975,EZY21AP,300,"51.219006,9.795151",437,1523806289,2018-04-15Z
37975,EZY21AP,300,"51.144428,9.994049",435,1523806217,2018-04-15Z
38050,EZY21AP,301,"51.082935,10.156631",436,1523806158,2018-04-15Z
38000,EZY21AP,301,"50.989273,10.402832",438,1523806068,2018-04-15Z
38000,EZY21AP,301,"50.978714,10.430405",438,1523806058,2018-04-15Z
38000,EZY21AP,301,"50.906158,10.61903",437,1523805990,2018-04-15Z
38000,EZY21AP,301,"50.840195,10.789243",434,1523805926,2018-04-15Z
37975,EZY21AP,301,"50.770149,10.968933",433,1523805859,2018-04-15Z
38000,EZY21AP,301,"50.69014,11.17258",432,1523805785,2018-04-15Z
38000,EZY21AP,301,"50.62093,11.34779",435,1523805719,2018-04-15Z
38000,EZY21AP,302,"50.552299,11.5197",435,1523805657,2018-04-15Z
38000,EZY21AP,302,"50.486301,11.6846",437,1523805595,2018-04-15Z
38000,EZY21AP,302,"50.418999,11.8518",439,1523805534,2018-04-15Z
37975,EZY21AP,302,"50.350899,12.0193",438,1523805470,2018-04-15Z
38000,EZY21AP,302,"50.279999,12.1929",437,1523805405,2018-04-15Z
38050,EZY21AP,302,"50.209599,12.3642",439,1523805342,2018-04-15Z
38000,EZY21AP,302,"50.135605,12.542267",440,1523805271,2018-04-15Z
38000,EZY21AP,303,"50.064285,12.713133",436,1523805207,2018-04-15Z
38000,EZY21AP,302,"49.996124,12.87568",433,1523805144,2018-04-15Z
38000,EZY21AP,302,"49.989716,12.891228",433,1523805137,2018-04-15Z
38000,EZY21AP,312,"49.942501,12.9841",438,1523805102,2018-04-15Z
38000,EZY21AP,312,"49.8536,13.1354",441,1523805037,2018-04-15Z
38000,EZY21AP,312,"49.766998,13.281",440,1523804974,2018-04-15Z
38050,EZY21AP,317,"49.638489,13.451501",463,1523804904,2018-04-15Z
38000,EZY21AP,306,"49.532326,13.634033",443,1523804815,2018-04-15Z
38000,EZY21AP,302,"49.505814,13.689543",436,1523804793,2018-04-15Z
38000,EZY21AP,302,"49.430801,13.8693",433,1523804729,2018-04-15Z
38000,EZY21AP,302,"49.371117,14.012122",422,1523804668,2018-04-15Z
37475,EZY21AP,302,"49.303894,14.172504",418,1523804604,2018-04-15Z
36500,EZY21AP,303,"49.239746,14.324871",423,1523804543,2018-04-15Z
34800,EZY21AP,303,"49.144211,14.548428",429,1523804478,2018-04-15Z
33850,EZY21AP,304,"49.084835,14.688373",432,1523804412,2018-04-15Z
32400,EZY21AP,303,"48.994537,14.898335",425,1523804344,2018-04-15Z
31000,EZY21AP,305,"48.928158,15.050772",428,1523804274,2018-04-15Z
29525,EZY21AP,304,"48.854874,15.21374",428,1523804190,2018-04-15Z
28325,EZY21AP,304,"48.796707,15.343058",426,1523804138,2018-04-15Z
27075,EZY21AP,304,"48.728714,15.493047",415,1523804076,2018-04-15Z
25675,EZY21AP,304,"48.660645,15.642982",401,1523804012,2018-04-15Z
23000,EZY21AP,305,"48.56987,15.84123",400,1523803927,2018-04-15Z
22375,EZY21AP,305,"48.547749,15.88912",389,1523803906,2018-04-15Z
21975,EZY21AP,286,"48.533035,15.921141",338,1523803892,2018-04-15Z
21075,EZY21AP,286,"48.495842,16.001804",325,1523803854,2018-04-15Z
20400,EZY21AP,304,"48.473869,16.049147",376,1523803833,2018-04-15Z
18250,EZY21AP,305,"48.410648,16.18539",363,1523803770,2018-04-15Z
16825,EZY21AP,304,"48.379833,16.251381",365,1523803736,2018-04-15Z
15700,EZY21AP,304,"48.349777,16.315895",357,1523803705,2018-04-15Z
14450,EZY21AP,305,"48.320206,16.378996",350,1523803674,2018-04-15Z
12750,EZY21AP,305,"48.285599,16.452097",347,1523803636,2018-04-15Z
11625,EZY21AP,306,"48.267502,16.489901",353,1523803621,2018-04-15Z
11175,EZY21AP,306,"48.256302,16.513439",347,1523803606,2018-04-15Z
10675,EZY21AP,305,"48.231445,16.565481",315,1523803579,2018-04-15Z
10175,EZY21AP,305,"48.218948,16.591452",303,1523803563,2018-04-15Z
9825,EZY21AP,305,"48.213684,16.602455",303,1523803557,2018-04-15Z
9500,EZY21AP,305,"48.20903,16.612051",304,1523803551,2018-04-15Z
8850,EZY21AP,314,"48.198696,16.63265",309,1523803539,2018-04-15Z
8575,EZY21AP,322,"48.192719,16.641399",310,1523803532,2018-04-15Z
8275,EZY21AP,332,"48.185013,16.649635",311,1523803526,2018-04-15Z
7900,EZY21AP,344,"48.174072,16.657007",309,1523803519,2018-04-15Z
7225,EZY21AP,353,"48.157333,16.66214",307,1523803506,2018-04-15Z
6475,EZY21AP,353,"48.140213,16.665161",310,1523803494,2018-04-15Z
5725,EZY21AP,352,"48.123051,16.668373",309,1523803482,2018-04-15Z
5325,EZY21AP,352,"48.110714,16.670837",305,1523803475,2018-04-15Z
4725,EZY21AP,12,"48.077866,16.674019",268,1523803448,2018-04-15Z
4625,EZY21AP,36,"48.063046,16.665627",236,1523803437,2018-04-15Z
4475,EZY21AP,44,"48.05555,16.65626",220,1523803427,2018-04-15Z
3475,EZY21AP,111,"48.046921,16.62286",195,1523803401,2018-04-15Z
3125,EZY21AP,143,"48.051311,16.611469",197,1523803391,2018-04-15Z
2925,EZY21AP,163,"48.058762,16.6045",189,1523803380,2018-04-15Z
2425,EZY21AP,164,"48.075565,16.597103",157,1523803360,2018-04-15Z
2075,EZY21AP,163,"48.083862,16.593544",145,1523803346,2018-04-15Z
1675,EZY21AP,163,"48.089672,16.590975",145,1523803337,2018-04-15Z
925,EZY21AP,164,"48.099472,16.586678",153,1523803323,2018-04-15Z
600,EZY21AP,164,"48.105698,16.584137",150,1523803315,2018-04-15Z
650,EZY21AP,163,"48.110367,16.582146",118,1523803307,2018-04-15Z
0,EZY21AP,163,"48.117165,16.579296",57,1523803291,2018-04-15Z
0,EZY21AP,104,"48.119873,16.576397",20,1523803242,2018-04-15Z
0,EZY21AP,345,"48.119099,16.573013",23,1523803025,2018-04-15Z
0,EZY21AP,343,"48.117916,16.573509",25,1523803015,2018-04-15Z
0,EZY21AP,345,"48.116718,16.574009",23,1523803001,2018-04-15Z
0,EZY21AP,354,"48.115429,16.574566",23,1523802989,2018-04-15Z
0,EZY21AP,28,"48.114532,16.574337",19,1523802980,2018-04-15Z
0,EZY21AP,25,"48.113773,16.573757",32,1523802970,2018-04-15Z
0,EZY21AP,41,"48.113228,16.573374",28,1523802960,2018-04-15Z
0,EZY21AP,78,"48.113045,16.573133",27,1523802954,2018-04-15Z
0,EZY21AP,115,"48.113148,16.572344",15,1523802944,2018-04-15Z
0,EZY21AP,115,"48.114429,16.568396",15,1523802913,2018-04-15Z
0,EZY21AP,115,"48.115623,16.564741",17,1523802879,2018-04-15Z
0,EZY21AP,115,"48.116566,16.561836",16,1523802846,2018-04-15Z
0,EZY21AP,115,"48.117092,16.560217",33,1523802834,2018-04-15Z
0,EZY21AP,115,"48.117943,16.557632",16,1523802802,2018-04-15Z
0,EZY21AP,115,"48.118595,16.555624",29,1523802780,2018-04-15Z
0,EZY21AP,112,"48.118938,16.554234",18,1523802758,2018-04-15Z
0,EZY21AP,115,"48.119007,16.553993",11,1523802582,2018-04-15Z
