Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
16222,DLH1JW,127,"48.56472,11.264772",406,1531494716,2018-07-13Z
17030,DLH1JW,127,"48.602962,11.192311",408,1531494686,2018-07-13Z
18526,DLH1JW,127,"48.672585,11.059045",410,1531494625,2018-07-13Z
20135,DLH1JW,126,"48.746502,10.914904",412,1531494560,2018-07-13Z
21639,DLH1JW,127,"48.815826,10.77424",418,1531494500,2018-07-13Z
23338,DLH1JW,134,"48.896866,10.627883",434,1531494437,2018-07-13Z
25260,DLH1JW,135,"48.994957,10.481325",442,1531494368,2018-07-13Z
27765,DLH1JW,135,"49.125549,10.287108",448,1531494280,2018-07-13Z
29008,DLH1JW,134,"49.190502,10.190513",450,1531494237,2018-07-13Z
30037,DLH1JW,134,"49.24419,10.110151",450,1531494200,2018-07-13Z
32406,DLH1JW,134,"49.367893,9.923661",454,1531494116,2018-07-13Z
32936,DLH1JW,134,"49.397507,9.878786",454,1531494096,2018-07-13Z
33541,DLH1JW,134,"49.434223,9.823157",460,1531494073,2018-07-13Z
34710,DLH1JW,135,"49.53743,9.666139",464,1531494004,2018-07-13Z
35000,DLH1JW,136,"49.629429,9.529642",464,1531493945,2018-07-13Z
34999,DLH1JW,134,"49.725864,9.37703",466,1531493880,2018-07-13Z
35000,DLH1JW,134,"49.816235,9.2352",466,1531493820,2018-07-13Z
35009,DLH1JW,135,"49.912865,9.082187",468,1531493756,2018-07-13Z
35000,DLH1JW,136,"50.012318,8.934772",468,1531493692,2018-07-13Z
35000,DLH1JW,136,"50.107052,8.79816",472,1531493632,2018-07-13Z
34999,DLH1JW,136,"50.210247,8.647743",476,1531493568,2018-07-13Z
35016,DLH1JW,136,"50.325413,8.479056",474,1531493496,2018-07-13Z
35000,DLH1JW,136,"50.427471,8.328784",472,1531493433,2018-07-13Z
35000,DLH1JW,135,"50.520988,8.190281",470,1531493374,2018-07-13Z
35025,DLH1JW,135,"50.628235,8.030088",468,1531493304,2018-07-13Z
35000,DLH1JW,135,"50.727726,7.880878",464,1531493240,2018-07-13Z
34999,DLH1JW,135,"50.826885,7.729714",466,1531493176,2018-07-13Z
35000,DLH1JW,136,"50.919395,7.587945",470,1531493117,2018-07-13Z
34947,DLH1JW,135,"51.014038,7.447215",474,1531493057,2018-07-13Z
33828,DLH1JW,136,"51.125187,7.282516",480,1531492988,2018-07-13Z
32999,DLH1JW,136,"51.23698,7.119411",476,1531492920,2018-07-13Z
32892,DLH1JW,136,"51.332577,6.978357",466,1531492860,2018-07-13Z
31691,DLH1JW,136,"51.446117,6.809563",462,1531492788,2018-07-13Z
30683,DLH1JW,136,"51.539486,6.669801",452,1531492728,2018-07-13Z
29555,DLH1JW,136,"51.64257,6.51434",444,1531492661,2018-07-13Z
28441,DLH1JW,136,"51.726044,6.387707",440,1531492605,2018-07-13Z
26875,DLH1JW,137,"51.83202,6.226773",430,1531492534,2018-07-13Z
25529,DLH1JW,137,"51.919052,6.098651",420,1531492472,2018-07-13Z
23723,DLH1JW,133,"52.01086,5.963098",416,1531492408,2018-07-13Z
21909,DLH1JW,123,"52.085583,5.806124",412,1531492344,2018-07-13Z
19589,DLH1JW,123,"52.173107,5.597544",390,1531492262,2018-07-13Z
18476,DLH1JW,123,"52.20599,5.518993",386,1531492229,2018-07-13Z
17453,DLH1JW,122,"52.236786,5.444563",378,1531492197,2018-07-13Z
16198,DLH1JW,122,"52.270802,5.360835",372,1531492161,2018-07-13Z
14985,DLH1JW,122,"52.300999,5.284781",364,1531492128,2018-07-13Z
13562,DLH1JW,123,"52.334911,5.199254",360,1531492092,2018-07-13Z
12083,DLH1JW,127,"52.36562,5.126483",358,1531492060,2018-07-13Z
11665,DLH1JW,129,"52.377743,5.100545",354,1531492048,2018-07-13Z
11164,DLH1JW,133,"52.390751,5.075113",340,1531492036,2018-07-13Z
10784,DLH1JW,138,"52.408333,5.045244",340,1531492020,2018-07-13Z
10556,DLH1JW,144,"52.427761,5.016615",290,1531492004,2018-07-13Z
9994,DLH1JW,141,"52.453667,4.987103",290,1531491984,2018-07-13Z
8900,DLH1JW,122,"52.481827,4.947261",321,1531491961,2018-07-13Z
8535,DLH1JW,110,"52.488712,4.932066",316,1531491952,2018-07-13Z
8034,DLH1JW,94,"52.495495,4.903567",311,1531491940,2018-07-13Z
6726,DLH1JW,77,"52.497898,4.846582",288,1531491916,2018-07-13Z
6272,DLH1JW,69,"52.496468,4.828222",290,1531491908,2018-07-13Z
5719,DLH1JW,61,"52.491806,4.801832",270,1531491896,2018-07-13Z
5327,DLH1JW,52,"52.487408,4.786431",264,1531491888,2018-07-13Z
4974,DLH1JW,40,"52.481945,4.772981",268,1531491880,2018-07-13Z
4330,DLH1JW,29,"52.470116,4.756052",249,1531491869,2018-07-13Z
3815,DLH1JW,26,"52.458393,4.743891",274,1531491857,2018-07-13Z
3515,DLH1JW,23,"52.449959,4.736701",266,1531491848,2018-07-13Z
3285,DLH1JW,20,"52.441235,4.730236",256,1531491840,2018-07-13Z
3153,DLH1JW,15,"52.433506,4.724988",248,1531491832,2018-07-13Z
2889,DLH1JW,9,"52.425716,4.720909",215,1531491824,2018-07-13Z
2467,DLH1JW,2,"52.413029,4.717223",226,1531491812,2018-07-13Z
2042,DLH1JW,2,"52.40152,4.715906",206,1531491800,2018-07-13Z
1809,DLH1JW,2,"52.394341,4.715244",204,1531491793,2018-07-13Z
1617,DLH1JW,2,"52.387104,4.714588",169,1531491786,2018-07-13Z
1513,DLH1JW,2,"52.380455,4.713936",162,1531491777,2018-07-13Z
1175,DLH1JW,11,"52.371815,4.713356",0,1531491764,2018-07-13Z
