Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1547449695,2019-01-14T07:08:15Z,EZY58XZ,"52.314987,4.753961",0,27,340
1547449719,2019-01-14T07:08:39Z,EZY58XZ,"52.315052,4.751911",0,30,267
1547449734,2019-01-14T07:08:54Z,EZY58XZ,"52.314995,4.750099",0,18,267
1547449742,2019-01-14T07:09:02Z,EZY58XZ,"52.314949,4.748821",0,21,267
1547449759,2019-01-14T07:09:19Z,EZY58XZ,"52.314857,4.746094",0,22,267
1547449766,2019-01-14T07:09:26Z,EZY58XZ,"52.314812,4.744873",0,22,267
1547449772,2019-01-14T07:09:32Z,EZY58XZ,"52.314777,4.743977",0,16,267
1547449779,2019-01-14T07:09:39Z,EZY58XZ,"52.314823,4.743347",0,31,286
1547449788,2019-01-14T07:09:48Z,EZY58XZ,"52.315277,4.742877",0,31,351
1547449795,2019-01-14T07:09:55Z,EZY58XZ,"52.31572,4.742935",0,30,2
1547449815,2019-01-14T07:10:15Z,EZY58XZ,"52.316929,4.743053",0,33,2
1547449824,2019-01-14T07:10:24Z,EZY58XZ,"52.317524,4.743118",0,34,2
1547449843,2019-01-14T07:10:43Z,EZY58XZ,"52.318874,4.743229",0,15,2
1547449849,2019-01-14T07:10:49Z,EZY58XZ,"52.319363,4.743289",0,15,2
1547449856,2019-01-14T07:10:56Z,EZY58XZ,"52.319698,4.743309",0,15,2
1547449868,2019-01-14T07:11:08Z,EZY58XZ,"52.320316,4.742603",0,33,284
1547449875,2019-01-14T07:11:15Z,EZY58XZ,"52.320351,4.741837",0,15,272
1547449884,2019-01-14T07:11:24Z,EZY58XZ,"52.320396,4.740542",0,21,272
1547449894,2019-01-14T07:11:34Z,EZY58XZ,"52.320465,4.738407",0,27,272
1547449902,2019-01-14T07:11:42Z,EZY58XZ,"52.320515,4.736912",0,28,272
1547449911,2019-01-14T07:11:51Z,EZY58XZ,"52.320583,4.735127",0,22,272
1547449917,2019-01-14T07:11:57Z,EZY58XZ,"52.320652,4.734264",0,18,284
1547449925,2019-01-14T07:12:05Z,EZY58XZ,"52.320896,4.733577",0,18,306
1547449931,2019-01-14T07:12:11Z,EZY58XZ,"52.321304,4.732949",0,19,317
1547449938,2019-01-14T07:12:18Z,EZY58XZ,"52.321934,4.732067",0,24,320
1547449948,2019-01-14T07:12:28Z,EZY58XZ,"52.32272,4.730968",0,26,317
1547449958,2019-01-14T07:12:38Z,EZY58XZ,"52.323681,4.729614",0,27,320
1547450004,2019-01-14T07:13:24Z,EZY58XZ,"52.328011,4.722944",0,25,309
1547450010,2019-01-14T07:13:30Z,EZY58XZ,"52.328465,4.722099",0,26,312
1547450016,2019-01-14T07:13:36Z,EZY58XZ,"52.328918,4.721276",0,27,312
1547450022,2019-01-14T07:13:42Z,EZY58XZ,"52.329472,4.72023",0,27,312
1547450028,2019-01-14T07:13:48Z,EZY58XZ,"52.329987,4.719275",0,27,312
1547450037,2019-01-14T07:13:57Z,EZY58XZ,"52.330753,4.717865",0,27,312
1547450043,2019-01-14T07:14:03Z,EZY58XZ,"52.331085,4.717255",0,23,312
1547450049,2019-01-14T07:14:09Z,EZY58XZ,"52.331467,4.71645",0,17,300
1547450056,2019-01-14T07:14:16Z,EZY58XZ,"52.331509,4.715557",0,17,264
1547450062,2019-01-14T07:14:22Z,EZY58XZ,"52.331383,4.714763",0,17,261
1547450070,2019-01-14T07:14:30Z,EZY58XZ,"52.331593,4.713743",0,17,303
1547450077,2019-01-14T07:14:37Z,EZY58XZ,"52.331944,4.713058",0,17,312
1547450083,2019-01-14T07:14:43Z,EZY58XZ,"52.332211,4.712566",0,18,312
1547450090,2019-01-14T07:14:50Z,EZY58XZ,"52.332664,4.711742",0,18,312
1547450100,2019-01-14T07:15:00Z,EZY58XZ,"52.333305,4.710545",0,19,312
1547450106,2019-01-14T07:15:06Z,EZY58XZ,"52.333672,4.709892",0,20,315
1547450114,2019-01-14T07:15:14Z,EZY58XZ,"52.334404,4.709396",0,23,351
1547450123,2019-01-14T07:15:23Z,EZY58XZ,"52.336029,4.709492",0,52,2
1547450129,2019-01-14T07:15:29Z,EZY58XZ,"52.33746,4.709625",0,74,2
1547450137,2019-01-14T07:15:37Z,EZY58XZ,"52.341373,4.709988",0,110,2
1547450146,2019-01-14T07:15:46Z,EZY58XZ,"52.345905,4.710388",0,135,2
1547450152,2019-01-14T07:15:52Z,EZY58XZ,"52.350876,4.710859",225,144,3
1547450161,2019-01-14T07:16:01Z,EZY58XZ,"52.356602,4.711487",600,140,4
1547450168,2019-01-14T07:16:08Z,EZY58XZ,"52.36042,4.711879",875,140,4
1547450179,2019-01-14T07:16:19Z,EZY58XZ,"52.368473,4.712742",1350,143,3
1547450185,2019-01-14T07:16:25Z,EZY58XZ,"52.372246,4.713213",1550,148,3
1547450191,2019-01-14T07:16:31Z,EZY58XZ,"52.376953,4.713745",1725,155,4
1547450197,2019-01-14T07:16:37Z,EZY58XZ,"52.381348,4.714279",1875,163,4
1547450203,2019-01-14T07:16:43Z,EZY58XZ,"52.385056,4.714661",2025,169,4
1547450209,2019-01-14T07:16:49Z,EZY58XZ,"52.390865,4.715332",2175,177,3
1547450215,2019-01-14T07:16:55Z,EZY58XZ,"52.395767,4.715881",2325,186,3
1547450222,2019-01-14T07:17:02Z,EZY58XZ,"52.401398,4.716415",2550,193,3
1547450230,2019-01-14T07:17:10Z,EZY58XZ,"52.409302,4.717216",2875,204,3
1547450237,2019-01-14T07:17:17Z,EZY58XZ,"52.415314,4.718018",3100,211,4
1547450244,2019-01-14T07:17:24Z,EZY58XZ,"52.423965,4.721218",3425,226,18
1547450250,2019-01-14T07:17:30Z,EZY58XZ,"52.428955,4.725266",3675,235,28
1547450258,2019-01-14T07:17:38Z,EZY58XZ,"52.436005,4.731979",4000,239,30
1547450266,2019-01-14T07:17:46Z,EZY58XZ,"52.444336,4.740219",4525,241,30
1547450272,2019-01-14T07:17:52Z,EZY58XZ,"52.450104,4.745712",4875,242,30
1547450286,2019-01-14T07:18:06Z,EZY58XZ,"52.464653,4.75967",5775,246,32
1547450293,2019-01-14T07:18:13Z,EZY58XZ,"52.470097,4.766732",6100,253,42
1547450299,2019-01-14T07:18:19Z,EZY58XZ,"52.474365,4.774475",6425,258,50
1547450305,2019-01-14T07:18:25Z,EZY58XZ,"52.478302,4.784927",6700,266,61
1547450311,2019-01-14T07:18:31Z,EZY58XZ,"52.48114,4.798126",7075,274,74
1547450317,2019-01-14T07:18:37Z,EZY58XZ,"52.482342,4.81107",7425,280,84
1547450323,2019-01-14T07:18:43Z,EZY58XZ,"52.482853,4.823704",7825,281,86
1547450333,2019-01-14T07:18:53Z,EZY58XZ,"52.483521,4.842834",8350,282,86
1547450341,2019-01-14T07:19:01Z,EZY58XZ,"52.484344,4.861526",8825,284,85
1547450355,2019-01-14T07:19:15Z,EZY58XZ,"52.484299,4.888153",9400,295,95
1547450361,2019-01-14T07:19:21Z,EZY58XZ,"52.482574,4.901943",9650,302,104
1547450368,2019-01-14T07:19:28Z,EZY58XZ,"52.477406,4.920619",10000,313,118
1547450375,2019-01-14T07:19:35Z,EZY58XZ,"52.472763,4.930954",10200,319,128
1547450383,2019-01-14T07:19:43Z,EZY58XZ,"52.46172,4.947222",10450,333,142
1547450389,2019-01-14T07:19:49Z,EZY58XZ,"52.454453,4.955902",10575,341,144
1547450396,2019-01-14T07:19:56Z,EZY58XZ,"52.44603,4.965439",10725,348,145
1547450404,2019-01-14T07:20:04Z,EZY58XZ,"52.433556,4.979318",10925,358,145
1547450416,2019-01-14T07:20:16Z,EZY58XZ,"52.417355,4.997131",11275,370,146
1547450428,2019-01-14T07:20:28Z,EZY58XZ,"52.399616,5.01675",11825,376,145
1547450440,2019-01-14T07:20:40Z,EZY58XZ,"52.382721,5.035782",12350,381,145
1547450470,2019-01-14T07:21:10Z,EZY58XZ,"52.34087,5.087141",13700,389,135
1547450477,2019-01-14T07:21:17Z,EZY58XZ,"52.33287,5.103302",13900,391,126
