Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1546003846,2018-12-28T13:30:46Z,KLM24E,"53.428185,-6.249102",0,0,199
1546003884,2018-12-28T13:31:24Z,KLM24E,"53.428242,-6.249318",0,9,305
1546003896,2018-12-28T13:31:36Z,KLM24E,"53.428276,-6.249553",0,10,276
1546003911,2018-12-28T13:31:51Z,KLM24E,"53.428364,-6.249807",0,10,300
1546003943,2018-12-28T13:32:23Z,KLM24E,"53.428585,-6.249828",0,2,34
1546003957,2018-12-28T13:32:37Z,KLM24E,"53.428711,-6.249592",0,10,42
1546004086,2018-12-28T13:34:46Z,KLM24E,"53.428738,-6.249545",0,0,231
1546004209,2018-12-28T13:36:49Z,KLM24E,"53.42799,-6.250595",0,26,213
1546004215,2018-12-28T13:36:55Z,KLM24E,"53.427757,-6.250938",0,29,225
1546004224,2018-12-28T13:37:04Z,KLM24E,"53.427372,-6.251613",0,33,227
1546004230,2018-12-28T13:37:10Z,KLM24E,"53.427097,-6.252028",0,15,225
1546004236,2018-12-28T13:37:16Z,KLM24E,"53.426769,-6.252553",0,16,225
1546004248,2018-12-28T13:37:28Z,KLM24E,"53.426258,-6.253442",0,27,225
1546004254,2018-12-28T13:37:34Z,KLM24E,"53.426003,-6.253725",0,27,196
1546004260,2018-12-28T13:37:40Z,KLM24E,"53.425713,-6.253712",0,25,160
1546004268,2018-12-28T13:37:48Z,KLM24E,"53.425453,-6.253583",0,26,157
1546004276,2018-12-28T13:37:56Z,KLM24E,"53.42498,-6.253242",0,30,157
1546004284,2018-12-28T13:38:04Z,KLM24E,"53.424454,-6.252869",0,31,157
1546004292,2018-12-28T13:38:12Z,KLM24E,"53.423962,-6.252535",0,32,154
1546004299,2018-12-28T13:38:19Z,KLM24E,"53.423607,-6.25228",0,32,157
1546004307,2018-12-28T13:38:27Z,KLM24E,"53.423264,-6.252025",0,31,154
1546004319,2018-12-28T13:38:39Z,KLM24E,"53.422646,-6.251574",0,27,154
1546004329,2018-12-28T13:38:49Z,KLM24E,"53.42202,-6.2511",0,30,157
1546004342,2018-12-28T13:39:02Z,KLM24E,"53.42165,-6.250817",0,18,157
1546004354,2018-12-28T13:39:14Z,KLM24E,"53.421444,-6.250671",0,2,157
1546004532,2018-12-28T13:42:12Z,KLM24E,"53.421452,-6.250675",0,0,214
1546004593,2018-12-28T13:43:13Z,KLM24E,"53.42123,-6.250534",0,18,157
1546004602,2018-12-28T13:43:22Z,KLM24E,"53.420906,-6.250299",0,26,154
1546004611,2018-12-28T13:43:31Z,KLM24E,"53.420578,-6.250029",0,29,157
1546004618,2018-12-28T13:43:38Z,KLM24E,"53.420288,-6.25011",0,19,239
1546004629,2018-12-28T13:43:49Z,KLM24E,"53.420277,-6.250595",0,17,278
1546004636,2018-12-28T13:43:56Z,KLM24E,"53.4203,-6.250938",0,16,278
1546004645,2018-12-28T13:44:05Z,KLM24E,"53.420322,-6.251397",0,20,275
1546004657,2018-12-28T13:44:17Z,KLM24E,"53.420494,-6.254006",0,58,275
1546004663,2018-12-28T13:44:23Z,KLM24E,"53.420689,-6.257459",0,88,275
1546004670,2018-12-28T13:44:30Z,KLM24E,"53.420963,-6.262246",0,115,275
1546004681,2018-12-28T13:44:41Z,KLM24E,"53.421764,-6.276586",0,160,275
1546004688,2018-12-28T13:44:48Z,KLM24E,"53.422184,-6.28418",125,164,275
1546004699,2018-12-28T13:44:59Z,KLM24E,"53.42321,-6.299044",900,157,276
1546004705,2018-12-28T13:45:05Z,KLM24E,"53.423676,-6.306233",1300,152,275
1546004713,2018-12-28T13:45:13Z,KLM24E,"53.424046,-6.313342",1625,154,274
1546004723,2018-12-28T13:45:23Z,KLM24E,"53.424774,-6.327026",2050,168,274
1546004730,2018-12-28T13:45:30Z,KLM24E,"53.425209,-6.336688",2150,182,274
1546004737,2018-12-28T13:45:37Z,KLM24E,"53.425644,-6.344055",2275,195,275
1546004747,2018-12-28T13:45:47Z,KLM24E,"53.426746,-6.3648",2650,212,275
1546004753,2018-12-28T13:45:53Z,KLM24E,"53.427246,-6.373012",3000,212,275
1546004759,2018-12-28T13:45:59Z,KLM24E,"53.427864,-6.384592",3325,216,275
1546004765,2018-12-28T13:46:05Z,KLM24E,"53.428436,-6.393101",3575,221,275
1546004773,2018-12-28T13:46:13Z,KLM24E,"53.429073,-6.405353",3800,231,275
1546004785,2018-12-28T13:46:25Z,KLM24E,"53.430313,-6.425825",4225,245,275
1546004797,2018-12-28T13:46:37Z,KLM24E,"53.433498,-6.450267",4800,254,290
1546004804,2018-12-28T13:46:44Z,KLM24E,"53.438339,-6.464161",5325,256,304
1546004810,2018-12-28T13:46:50Z,KLM24E,"53.443405,-6.474792",5725,259,314
1546004817,2018-12-28T13:46:57Z,KLM24E,"53.448578,-6.481368",6050,263,321
1546004825,2018-12-28T13:47:05Z,KLM24E,"53.459332,-6.491304",6650,271,339
