Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
0,KLM28Q,329,"52.303608,4.766045",9,1515396969,2018-01-08Z
0,KLM28Q,329,"52.305702,4.764767",12,1515396963,2018-01-08Z
0,KLM28Q,329,"52.304653,4.76481",16,1515396936,2018-01-08Z
0,KLM28Q,329,"52.304371,4.765084",16,1515396930,2018-01-08Z
0,KLM28Q,267,"52.303551,4.766273",17,1515396914,2018-01-08Z
0,KLM28Q,239,"52.30394,4.767799",23,1515396902,2018-01-08Z
0,KLM28Q,239,"52.305908,4.772932",23,1515396869,2018-01-08Z
0,KLM28Q,205,"52.306561,4.774305",23,1515396861,2018-01-08Z
0,KLM28Q,182,"52.3074,4.774619",24,1515396851,2018-01-08Z
0,KLM28Q,182,"52.308121,4.774678",24,1515396845,2018-01-08Z
0,KLM28Q,182,"52.309353,4.774776",19,1515396833,2018-01-08Z
0,KLM28Q,182,"52.310215,4.774854",18,1515396824,2018-01-08Z
0,KLM28Q,180,"52.31068,4.774874",17,1515396818,2018-01-08Z
0,KLM28Q,320,"52.311493,4.774972",14,1515396803,2018-01-08Z
0,KLM28Q,320,"52.311611,4.775208",13,1515396794,2018-01-08Z
0,KLM28Q,320,"52.311619,4.775467",17,1515396788,2018-01-08Z
0,KLM28Q,320,"52.3116,4.775776",17,1515396779,2018-01-08Z
0,KLM28Q,320,"52.311577,4.776051",15,1515396773,2018-01-08Z
0,KLM28Q,320,"52.311539,4.776325",16,1515396767,2018-01-08Z
0,KLM28Q,326,"52.311436,4.776554",25,1515396761,2018-01-08Z
0,KLM28Q,334,"52.311111,4.776895",19,1515396755,2018-01-08Z
0,KLM28Q,334,"52.31076,4.777169",25,1515396749,2018-01-08Z
0,KLM28Q,334,"52.309456,4.778233",31,1515396741,2018-01-08Z
0,KLM28Q,3,"52.308247,4.778876",34,1515396735,2018-01-08Z
0,KLM28Q,3,"52.287281,4.77707",130,1515396682,2018-01-08Z
25,KLM28Q,3,"52.272812,4.775696",128,1515396662,2018-01-08Z
100,KLM28Q,3,"52.269039,4.775208",128,1515396652,2018-01-08Z
275,KLM28Q,2,"52.260086,4.774475",128,1515396638,2018-01-08Z
350,KLM28Q,3,"52.254978,4.77403",133,1515396627,2018-01-08Z
500,KLM28Q,4,"52.248741,4.77332",132,1515396617,2018-01-08Z
675,KLM28Q,3,"52.242371,4.77272",148,1515396607,2018-01-08Z
800,KLM28Q,3,"52.235371,4.77211",149,1515396597,2018-01-08Z
975,KLM28Q,3,"52.22765,4.77113",166,1515396587,2018-01-08Z
1050,KLM28Q,3,"52.224209,4.77081",161,1515396581,2018-01-08Z
1225,KLM28Q,3,"52.216019,4.77011",178,1515396572,2018-01-08Z
1400,KLM28Q,2,"52.20726,4.76929",178,1515396562,2018-01-08Z
1575,KLM28Q,3,"52.19865,4.76868",180,1515396553,2018-01-08Z
1650,KLM28Q,3,"52.193119,4.76822",182,1515396547,2018-01-08Z
1675,KLM28Q,4,"52.186111,4.76753",181,1515396537,2018-01-08Z
1650,KLM28Q,3,"52.17728,4.76646",181,1515396527,2018-01-08Z
1650,KLM28Q,3,"52.168491,4.76563",181,1515396517,2018-01-08Z
1650,KLM28Q,2,"52.159611,4.76479",181,1515396507,2018-01-08Z
1650,KLM28Q,348,"52.137989,4.76446",185,1515396482,2018-01-08Z
1650,KLM28Q,335,"52.128479,4.76868",198,1515396473,2018-01-08Z
1650,KLM28Q,335,"52.120682,4.77442",196,1515396462,2018-01-08Z
1650,KLM28Q,325,"52.108471,4.78401",202,1515396447,2018-01-08Z
2050,KLM28Q,263,"52.097633,4.824018",202,1515396421,2018-01-08Z
2225,KLM28Q,263,"52.099773,4.851327",210,1515396398,2018-01-08Z
2300,KLM28Q,263,"52.100327,4.859085",210,1515396392,2018-01-08Z
2400,KLM28Q,264,"52.101265,4.873221",212,1515396383,2018-01-08Z
2475,KLM28Q,265,"52.101822,4.882717",213,1515396377,2018-01-08Z
2550,KLM28Q,264,"52.102337,4.892291",215,1515396371,2018-01-08Z
2650,KLM28Q,242,"52.103405,4.908535",209,1515396362,2018-01-08Z
2800,KLM28Q,228,"52.106758,4.923602",201,1515396354,2018-01-08Z
2875,KLM28Q,209,"52.108898,4.928624",190,1515396347,2018-01-08Z
3000,KLM28Q,207,"52.114563,4.936981",190,1515396341,2018-01-08Z
3050,KLM28Q,206,"52.117558,4.938904",189,1515396335,2018-01-08Z
3125,KLM28Q,205,"52.122307,4.942828",190,1515396329,2018-01-08Z
3225,KLM28Q,205,"52.126961,4.946516",190,1515396323,2018-01-08Z
3300,KLM28Q,205,"52.131664,4.950283",191,1515396317,2018-01-08Z
3400,KLM28Q,205,"52.137039,4.954681",191,1515396311,2018-01-08Z
3500,KLM28Q,205,"52.141754,4.958496",192,1515396305,2018-01-08Z
3625,KLM28Q,205,"52.149353,4.964094",195,1515396297,2018-01-08Z
3650,KLM28Q,204,"52.153824,4.967861",199,1515396290,2018-01-08Z
3725,KLM28Q,204,"52.161316,4.972883",205,1515396282,2018-01-08Z
3750,KLM28Q,204,"52.167557,4.977984",210,1515396275,2018-01-08Z
3800,KLM28Q,204,"52.171932,4.980652",213,1515396269,2018-01-08Z
3850,KLM28Q,203,"52.177193,4.984576",217,1515396263,2018-01-08Z
3925,KLM28Q,203,"52.183044,4.989166",220,1515396257,2018-01-08Z
3950,KLM28Q,203,"52.188629,4.993134",226,1515396251,2018-01-08Z
3975,KLM28Q,203,"52.194138,4.996582",230,1515396245,2018-01-08Z
4000,KLM28Q,203,"52.199863,5.000741",232,1515396239,2018-01-08Z
4000,KLM28Q,203,"52.206299,5.005569",231,1515396233,2018-01-08Z
4000,KLM28Q,202,"52.21225,5.009613",231,1515396227,2018-01-08Z
4000,KLM28Q,202,"52.218475,5.013733",231,1515396221,2018-01-08Z
4000,KLM28Q,202,"52.223652,5.017142",230,1515396215,2018-01-08Z
4000,KLM28Q,202,"52.23024,5.02182",229,1515396209,2018-01-08Z
4000,KLM28Q,202,"52.235428,5.025146",229,1515396203,2018-01-08Z
4000,KLM28Q,202,"52.241913,5.029831",228,1515396197,2018-01-08Z
4000,KLM28Q,202,"52.247486,5.033151",228,1515396191,2018-01-08Z
4000,KLM28Q,202,"52.253448,5.037689",227,1515396185,2018-01-08Z
4000,KLM28Q,202,"52.25972,5.04158",226,1515396179,2018-01-08Z
4000,KLM28Q,202,"52.266712,5.046099",226,1515396173,2018-01-08Z
4000,KLM28Q,201,"52.270901,5.048688",226,1515396167,2018-01-08Z
4000,KLM28Q,201,"52.276672,5.052455",226,1515396161,2018-01-08Z
4000,KLM28Q,201,"52.283524,5.056992",228,1515396155,2018-01-08Z
4000,KLM28Q,201,"52.288452,5.060146",229,1515396149,2018-01-08Z
4000,KLM28Q,201,"52.294365,5.063991",229,1515396143,2018-01-08Z
4025,KLM28Q,201,"52.300182,5.067836",229,1515396137,2018-01-08Z
4225,KLM28Q,201,"52.312454,5.076294",228,1515396125,2018-01-08Z
4375,KLM28Q,202,"52.318085,5.080032",226,1515396119,2018-01-08Z
4500,KLM28Q,207,"52.324493,5.084076",229,1515396113,2018-01-08Z
4600,KLM28Q,216,"52.329418,5.088082",234,1515396107,2018-01-08Z
4750,KLM28Q,227,"52.335159,5.095749",240,1515396101,2018-01-08Z
4850,KLM28Q,235,"52.3396,5.104141",244,1515396095,2018-01-08Z
4950,KLM28Q,236,"52.343124,5.113297",245,1515396089,2018-01-08Z
5100,KLM28Q,235,"52.350677,5.131912",247,1515396077,2018-01-08Z
