Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1549645082,2019-02-08T16:58:02Z,EZY31ME,"52.311562,4.753666",0,0,18
1549645157,2019-02-08T16:59:17Z,EZY31ME,"52.311562,4.753666",0,0,59
1549646380,2019-02-08T17:19:40Z,EZY31ME,"52.311577,4.75402",0,17,87
1549646387,2019-02-08T17:19:47Z,EZY31ME,"52.311703,4.754294",0,18,53
1549646483,2019-02-08T17:21:23Z,EZY31ME,"52.314491,4.759598",0,20,87
1549646490,2019-02-08T17:21:30Z,EZY31ME,"52.314522,4.760415",0,21,87
1549646501,2019-02-08T17:21:41Z,EZY31ME,"52.314583,4.762535",0,22,87
1549646509,2019-02-08T17:21:49Z,EZY31ME,"52.314629,4.763603",0,23,87
1549646533,2019-02-08T17:22:13Z,EZY31ME,"52.314777,4.768257",0,25,87
1549646545,2019-02-08T17:22:25Z,EZY31ME,"52.314857,4.770432",0,21,87
1549646553,2019-02-08T17:22:33Z,EZY31ME,"52.314892,4.771442",0,32,84
1549646572,2019-02-08T17:22:52Z,EZY31ME,"52.315765,4.77254",0,33,59
1549646582,2019-02-08T17:23:02Z,EZY31ME,"52.315807,4.773788",0,16,84
1549646595,2019-02-08T17:23:15Z,EZY31ME,"52.315865,4.775429",0,17,87
1549646604,2019-02-08T17:23:24Z,EZY31ME,"52.315895,4.776659",0,18,87
1549646610,2019-02-08T17:23:30Z,EZY31ME,"52.315922,4.777412",0,19,87
1549646621,2019-02-08T17:23:41Z,EZY31ME,"52.315987,4.778974",0,30,84
1549646628,2019-02-08T17:23:48Z,EZY31ME,"52.31601,4.779426",0,20,87
1549646635,2019-02-08T17:23:55Z,EZY31ME,"52.315918,4.779641",0,16,123
1549646643,2019-02-08T17:24:03Z,EZY31ME,"52.315704,4.779644",0,13,182
1549646654,2019-02-08T17:24:14Z,EZY31ME,"52.315159,4.779602",0,23,182
1549646662,2019-02-08T17:24:22Z,EZY31ME,"52.313694,4.779465",0,56,182
1549646670,2019-02-08T17:24:30Z,EZY31ME,"52.310528,4.779171",0,94,182
1549646677,2019-02-08T17:24:37Z,EZY31ME,"52.307201,4.778862",0,115,182
1549646689,2019-02-08T17:24:49Z,EZY31ME,"52.29995,4.778268",625,135,182
1549646700,2019-02-08T17:25:00Z,EZY31ME,"52.292686,4.777719",1150,130,182
1549646707,2019-02-08T17:25:07Z,EZY31ME,"52.289886,4.777603",1450,128,181
1549646713,2019-02-08T17:25:13Z,EZY31ME,"52.285583,4.777374",1750,127,182
1549646735,2019-02-08T17:25:35Z,EZY31ME,"52.270844,4.782028",2375,161,155
1549646745,2019-02-08T17:25:45Z,EZY31ME,"52.263885,4.789734",2625,184,140
1549646755,2019-02-08T17:25:55Z,EZY31ME,"52.258194,4.801496",2950,212,121
1549646761,2019-02-08T17:26:01Z,EZY31ME,"52.256378,4.807774",3100,219,118
1549646771,2019-02-08T17:26:11Z,EZY31ME,"52.253586,4.828339",3350,261,97
1549646781,2019-02-08T17:26:21Z,EZY31ME,"52.252579,4.848938",3625,281,93
1549646792,2019-02-08T17:26:32Z,EZY31ME,"52.252075,4.871979",4000,297,91
1549646807,2019-02-08T17:26:47Z,EZY31ME,"52.251755,4.907761",4475,309,90
1549646816,2019-02-08T17:26:56Z,EZY31ME,"52.251629,4.930507",4700,309,90
1549646828,2019-02-08T17:27:08Z,EZY31ME,"52.25148,4.954376",4950,309,90
1549646836,2019-02-08T17:27:16Z,EZY31ME,"52.251255,4.977199",5200,309,91
1549646852,2019-02-08T17:27:32Z,EZY31ME,"52.250656,5.013046",5625,312,91
1549646864,2019-02-08T17:27:44Z,EZY31ME,"52.249969,5.039978",5800,327,92
1549646877,2019-02-08T17:27:57Z,EZY31ME,"52.248962,5.075455",6025,337,92
1549646888,2019-02-08T17:28:08Z,EZY31ME,"52.248138,5.103228",6150,340,92
