Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
0,KLM1978,199,"52.310596,4.772461",19,1529862799,2018-06-24Z
0,KLM1978,2,"52.277699,4.776071",137,1529862647,2018-06-24Z
625,KLM1978,3,"52.244652,4.77317",138,1529862596,2018-06-24Z
1050,KLM1978,4,"52.222252,4.77105",147,1529862561,2018-06-24Z
1625,KLM1978,2,"52.192509,4.768302",154,1529862517,2018-06-24Z
1700,KLM1978,3,"52.161209,4.76532",169,1529862476,2018-06-24Z
1700,KLM1978,4,"52.14949,4.76391",168,1529862461,2018-06-24Z
1700,KLM1978,347,"52.1147,4.76601",166,1529862416,2018-06-24Z
1700,KLM1978,327,"52.10173,4.776855",169,1529862397,2018-06-24Z
1700,KLM1978,320,"52.090805,4.788895",168,1529862380,2018-06-24Z
1875,KLM1978,264,"52.085297,4.83218",181,1529862346,2018-06-24Z
2050,KLM1978,262,"52.086777,4.85527",181,1529862328,2018-06-24Z
2250,KLM1978,212,"52.096237,4.882324",198,1529862305,2018-06-24Z
2400,KLM1978,210,"52.105782,4.891663",201,1529862294,2018-06-24Z
2475,KLM1978,210,"52.117184,4.90257",207,1529862280,2018-06-24Z
2525,KLM1978,210,"52.125938,4.910732",213,1529862268,2018-06-24Z
2675,KLM1978,211,"52.14418,4.928741",229,1529862248,2018-06-24Z
2950,KLM1978,212,"52.178123,4.962289",256,1529862213,2018-06-24Z
3100,KLM1978,212,"52.190643,4.975739",267,1529862200,2018-06-24Z
3650,KLM1978,212,"52.236172,5.02177",270,1529862160,2018-06-24Z
4000,KLM1978,203,"52.330399,5.10025",275,1529862129,2018-06-24Z
4225,KLM1978,218,"52.333099,5.1035",275,1529862081,2018-06-24Z
4500,KLM1978,239,"52.35186,5.13791",274,1529862049,2018-06-24Z
4775,KLM1978,239,"52.365879,5.17548",280,1529862029,2018-06-24Z
5100,KLM1978,240,"52.383499,5.22285",283,1529862004,2018-06-24Z
5975,KLM1978,238,"52.431427,5.351868",287,1529861931,2018-06-24Z
6425,KLM1978,239,"52.456924,5.422592",289,1529861894,2018-06-24Z
6500,KLM1978,239,"52.460789,5.432033",290,1529861888,2018-06-24Z
6850,KLM1978,238,"52.480545,5.486908",293,1529861861,2018-06-24Z
7000,KLM1978,238,"52.491325,5.515529",292,1529861845,2018-06-24Z
7000,KLM1978,232,"52.508781,5.560338",296,1529861821,2018-06-24Z
7000,KLM1978,222,"52.549236,5.626884",295,1529861779,2018-06-24Z
7000,KLM1978,223,"52.560081,5.64195",295,1529861769,2018-06-24Z
7000,KLM1978,222,"52.57177,5.659921",295,1529861757,2018-06-24Z
7250,KLM1978,222,"52.602448,5.705906",301,1529861729,2018-06-24Z
7725,KLM1978,222,"52.634193,5.752363",303,1529861698,2018-06-24Z
8200,KLM1978,222,"52.665665,5.800934",306,1529861666,2018-06-24Z
8425,KLM1978,222,"52.679768,5.821498",307,1529861653,2018-06-24Z
8650,KLM1978,222,"52.69471,5.84331",303,1529861640,2018-06-24Z
9225,KLM1978,279,"52.717991,5.91912",285,1529861605,2018-06-24Z
10025,KLM1978,297,"52.69537,6.0125",280,1529861555,2018-06-24Z
10600,KLM1978,297,"52.68079,6.05645",284,1529861535,2018-06-24Z
11100,KLM1978,299,"52.668598,6.0928",289,1529861520,2018-06-24Z
11475,KLM1978,299,"52.660801,6.1157",287,1529861507,2018-06-24Z
13850,KLM1978,315,"52.611649,6.250076",284,1529861428,2018-06-24Z
14850,KLM1978,315,"52.584824,6.29303",287,1529861402,2018-06-24Z
18100,KLM1978,313,"52.498352,6.435547",301,1529861310,2018-06-24Z
19125,KLM1978,312,"52.472427,6.480835",305,1529861283,2018-06-24Z
22000,KLM1978,310,"52.40041,6.615653",317,1529861207,2018-06-24Z
23925,KLM1978,310,"52.3461,6.72188",324,1529861151,2018-06-24Z
25050,KLM1978,309,"52.312145,6.787667",325,1529861117,2018-06-24Z
25425,KLM1978,310,"52.300694,6.810268",326,1529861104,2018-06-24Z
27675,KLM1978,299,"52.214993,6.983852",364,1529861015,2018-06-24Z
29800,KLM1978,294,"52.164001,7.163315",404,1529860948,2018-06-24Z
32125,KLM1978,295,"52.13205,7.273712",397,1529860909,2018-06-24Z
34125,KLM1978,294,"52.102753,7.372846",399,1529860871,2018-06-24Z
35150,KLM1978,295,"52.071442,7.480698",415,1529860832,2018-06-24Z
36000,KLM1978,295,"51.993382,7.75218",430,1529860750,2018-06-24Z
35999,KLM1978,296,"51.938713,7.9391",430,1529860687,2018-06-24Z
35999,KLM1978,296,"51.880455,8.133502",428,1529860619,2018-06-24Z
36000,KLM1978,295,"51.826107,8.315291",428,1529860555,2018-06-24Z
36275,KLM1978,296,"51.808376,8.376863",428,1529860535,2018-06-24Z
37802,KLM1978,296,"51.725594,8.650887",428,1529860438,2018-06-24Z
38000,KLM1978,296,"51.693832,8.754544",427,1529860390,2018-06-24Z
38000,KLM1978,295,"51.645222,8.91429",423,1529860338,2018-06-24Z
38000,KLM1978,296,"51.596035,9.075241",422,1529860277,2018-06-24Z
38000,KLM1978,296,"51.547852,9.22911",419,1529860222,2018-06-24Z
38000,KLM1978,296,"51.507397,9.360046",420,1529860175,2018-06-24Z
38000,KLM1978,296,"51.470078,9.479939",421,1529860132,2018-06-24Z
38000,KLM1978,296,"51.377937,9.772339",423,1529860027,2018-06-24Z
