Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
3400,EZY63RX,233,"47.943283,16.699768",238,1536932584,2018-09-14Z
3425,EZY63RX,221,"47.94841,16.70842",245,1536932578,2018-09-14Z
3450,EZY63RX,209,"47.952942,16.713638",253,1536932571,2018-09-14Z
3525,EZY63RX,201,"47.966171,16.722496",265,1536932561,2018-09-14Z
3575,EZY63RX,201,"47.972824,16.726402",270,1536932554,2018-09-14Z
3775,EZY63RX,200,"47.984344,16.733002",273,1536932545,2018-09-14Z
4000,EZY63RX,199,"47.994473,16.738657",275,1536932536,2018-09-14Z
4750,EZY63RX,175,"48.019913,16.747215",270,1536932515,2018-09-14Z
5175,EZY63RX,164,"48.035019,16.742752",269,1536932503,2018-09-14Z
5550,EZY63RX,164,"48.049801,16.736641",263,1536932490,2018-09-14Z
6025,EZY63RX,164,"48.066349,16.72978",261,1536932476,2018-09-14Z
6275,EZY63RX,164,"48.081249,16.72353",265,1536932463,2018-09-14Z
6475,EZY63RX,164,"48.10247,16.71471",276,1536932445,2018-09-14Z
6750,EZY63RX,164,"48.12645,16.704639",283,1536932426,2018-09-14Z
7100,EZY63RX,164,"48.143669,16.69746",283,1536932413,2018-09-14Z
7650,EZY63RX,164,"48.185257,16.679993",285,1536932380,2018-09-14Z
7825,EZY63RX,164,"48.200729,16.673443",285,1536932369,2018-09-14Z
7875,EZY63RX,164,"48.215927,16.667105",285,1536932355,2018-09-14Z
7950,EZY63RX,164,"48.232269,16.660275",286,1536932344,2018-09-14Z
8050,EZY63RX,164,"48.247009,16.654076",287,1536932331,2018-09-14Z
8250,EZY63RX,164,"48.274811,16.642408",285,1536932310,2018-09-14Z
8350,EZY63RX,164,"48.288895,16.636539",283,1536932299,2018-09-14Z
8500,EZY63RX,164,"48.308281,16.628386",283,1536932284,2018-09-14Z
8650,EZY63RX,164,"48.322815,16.622173",283,1536932272,2018-09-14Z
8800,EZY63RX,164,"48.33659,16.61639",284,1536932260,2018-09-14Z
9075,EZY63RX,164,"48.361629,16.60605",284,1536932242,2018-09-14Z
9375,EZY63RX,164,"48.384159,16.59675",286,1536932223,2018-09-14Z
9650,EZY63RX,164,"48.404598,16.58827",288,1536932208,2018-09-14Z
10050,EZY63RX,163,"48.4384,16.573792",296,1536932181,2018-09-14Z
10300,EZY63RX,168,"48.458736,16.565359",298,1536932165,2018-09-14Z
10600,EZY63RX,175,"48.482479,16.56102",306,1536932148,2018-09-14Z
10900,EZY63RX,175,"48.5061,16.558371",312,1536932131,2018-09-14Z
11125,EZY63RX,175,"48.526428,16.55619",313,1536932118,2018-09-14Z
11575,EZY63RX,176,"48.567345,16.551554",318,1536932092,2018-09-14Z
11775,EZY63RX,176,"48.583328,16.549776",318,1536932080,2018-09-14Z
11975,EZY63RX,176,"48.604259,16.547506",317,1536932069,2018-09-14Z
12275,EZY63RX,176,"48.649136,16.542519",317,1536932036,2018-09-14Z
12575,EZY63RX,176,"48.694565,16.537523",316,1536932003,2018-09-14Z
12925,EZY63RX,176,"48.742355,16.532169",319,1536931972,2018-09-14Z
13025,EZY63RX,176,"48.789909,16.526834",315,1536931939,2018-09-14Z
13000,EZY63RX,176,"48.837582,16.521414",327,1536931907,2018-09-14Z
13000,EZY63RX,176,"48.882156,16.516466",327,1536931876,2018-09-14Z
13000,EZY63RX,176,"48.936176,16.510572",326,1536931841,2018-09-14Z
13000,EZY63RX,176,"48.949909,16.508982",326,1536931835,2018-09-14Z
13000,EZY63RX,176,"48.955078,16.508436",326,1536931829,2018-09-14Z
13000,EZY63RX,175,"48.963737,16.507391",326,1536931823,2018-09-14Z
13000,EZY63RX,174,"48.97398,16.50609",327,1536931817,2018-09-14Z
13000,EZY63RX,163,"48.985477,16.503489",330,1536931811,2018-09-14Z
13025,EZY63RX,152,"49.005028,16.491562",333,1536931796,2018-09-14Z
13100,EZY63RX,151,"49.050934,16.453716",356,1536931760,2018-09-14Z
14050,EZY63RX,151,"49.097202,16.415525",360,1536931729,2018-09-14Z
15150,EZY63RX,151,"49.146267,16.37505",365,1536931695,2018-09-14Z
16175,EZY63RX,151,"49.191055,16.337868",368,1536931665,2018-09-14Z
18325,EZY63RX,152,"49.288113,16.257959",374,1536931601,2018-09-14Z
21425,EZY63RX,149,"49.424324,16.141085",384,1536931512,2018-09-14Z
22250,EZY63RX,149,"49.461685,16.10762",388,1536931488,2018-09-14Z
24275,EZY63RX,149,"49.554382,16.024137",394,1536931427,2018-09-14Z
26375,EZY63RX,144,"49.650925,15.93473",404,1536931366,2018-09-14Z
28625,EZY63RX,129,"49.742508,15.806951",420,1536931301,2018-09-14Z
30825,EZY63RX,128,"49.822586,15.651325",435,1536931235,2018-09-14Z
33025,EZY63RX,128,"49.90419,15.49102",447,1536931171,2018-09-14Z
34975,EZY63RX,128,"49.991455,15.318628",451,1536931106,2018-09-14Z
34975,EZY63RX,128,"50.073895,15.154772",448,1536931041,2018-09-14Z
35000,EZY63RX,127,"50.153774,14.99482",446,1536930976,2018-09-14Z
35025,EZY63RX,127,"50.232285,14.836675",447,1536930914,2018-09-14Z
35000,EZY63RX,127,"50.313709,14.67157",449,1536930850,2018-09-14Z
34975,EZY63RX,127,"50.39397,14.50795",447,1536930786,2018-09-14Z
35000,EZY63RX,127,"50.473839,14.34406",447,1536930721,2018-09-14Z
35000,EZY63RX,127,"50.550331,14.18632",448,1536930660,2018-09-14Z
35000,EZY63RX,127,"50.629189,14.02241",448,1536930595,2018-09-14Z
35000,EZY63RX,127,"50.714149,13.84499",451,1536930530,2018-09-14Z
35000,EZY63RX,127,"50.791119,13.68303",454,1536930466,2018-09-14Z
35000,EZY63RX,127,"50.867889,13.52024",457,1536930405,2018-09-14Z
35000,EZY63RX,128,"50.9552,13.33435",458,1536930337,2018-09-14Z
35000,EZY63RX,127,"50.962078,13.32031",458,1536930331,2018-09-14Z
35000,EZY63RX,121,"50.974979,13.29124",460,1536930321,2018-09-14Z
35000,EZY63RX,113,"50.981682,13.27217",462,1536930315,2018-09-14Z
35025,EZY63RX,107,"51.023159,13.07165",465,1536930252,2018-09-14Z
34975,EZY63RX,107,"51.078976,12.781906",464,1536930163,2018-09-14Z
34975,EZY63RX,106,"51.097271,12.686768",463,1536930134,2018-09-14Z
35000,EZY63RX,106,"51.136936,12.47757",461,1536930069,2018-09-14Z
35000,EZY63RX,106,"51.180267,12.246119",461,1536929999,2018-09-14Z
35000,EZY63RX,106,"51.219753,12.032928",462,1536929933,2018-09-14Z
35000,EZY63RX,106,"51.257969,11.823959",463,1536929868,2018-09-14Z
35000,EZY63RX,105,"51.296585,11.610025",463,1536929804,2018-09-14Z
35000,EZY63RX,105,"51.334396,11.398835",462,1536929739,2018-09-14Z
35025,EZY63RX,105,"51.372257,11.18515",463,1536929675,2018-09-14Z
35025,EZY63RX,105,"51.406845,10.985947",464,1536929613,2018-09-14Z
35025,EZY63RX,105,"51.441742,10.783897",465,1536929552,2018-09-14Z
35025,EZY63RX,105,"51.478729,10.567512",465,1536929487,2018-09-14Z
35000,EZY63RX,105,"51.515636,10.348434",462,1536929422,2018-09-14Z
35000,EZY63RX,104,"51.551018,10.136032",460,1536929356,2018-09-14Z
35000,EZY63RX,104,"51.586121,9.922287",457,1536929292,2018-09-14Z
35000,EZY63RX,104,"51.620937,9.707794",457,1536929227,2018-09-14Z
34975,EZY63RX,104,"51.654968,9.495305",457,1536929161,2018-09-14Z
34975,EZY63RX,104,"51.686371,9.296884",456,1536929102,2018-09-14Z
35000,EZY63RX,104,"51.718472,9.09157",459,1536929038,2018-09-14Z
35000,EZY63RX,104,"51.75338,8.86482",461,1536928973,2018-09-14Z
34950,EZY63RX,103,"51.783051,8.669104",451,1536928912,2018-09-14Z
33950,EZY63RX,103,"51.812988,8.470385",456,1536928852,2018-09-14Z
32725,EZY63RX,103,"51.844807,8.256378",462,1536928787,2018-09-14Z
32000,EZY63RX,103,"51.876068,8.042734",461,1536928724,2018-09-14Z
32000,EZY63RX,103,"51.904221,7.847824",460,1536928665,2018-09-14Z
31575,EZY63RX,102,"51.941544,7.586138",462,1536928587,2018-09-14Z
29925,EZY63RX,101,"51.9776,7.315406",466,1536928520,2018-09-14Z
28299,EZY63RX,104,"52.021534,7.00179",460,1536928434,2018-09-14Z
28088,EZY63RX,106,"52.028652,6.957301",457,1536928418,2018-09-14Z
27175,EZY63RX,103,"52.050018,6.783142",446,1536928349,2018-09-14Z
25000,EZY63RX,105,"52.086639,6.56723",452,1536928284,2018-09-14Z
24150,EZY63RX,105,"52.121796,6.361633",439,1536928220,2018-09-14Z
21700,EZY63RX,112,"52.189621,6.07434",424,1536928127,2018-09-14Z
21300,EZY63RX,111,"52.202728,6.0231",419,1536928112,2018-09-14Z
19225,EZY63RX,101,"52.244568,5.806046",409,1536928036,2018-09-14Z
18375,EZY63RX,84,"52.247589,5.71678",405,1536928006,2018-09-14Z
17225,EZY63RX,84,"52.241501,5.6118",400,1536927971,2018-09-14Z
16025,EZY63RX,85,"52.235409,5.50674",393,1536927936,2018-09-14Z
14825,EZY63RX,84,"52.229,5.40085",383,1536927901,2018-09-14Z
13500,EZY63RX,84,"52.22324,5.30373",378,1536927866,2018-09-14Z
12125,EZY63RX,85,"52.21706,5.20576",371,1536927831,2018-09-14Z
11500,EZY63RX,85,"52.214359,5.16487",368,1536927816,2018-09-14Z
10850,EZY63RX,84,"52.210758,5.10943",356,1536927796,2018-09-14Z
10675,EZY63RX,82,"52.208912,5.08347",348,1536927786,2018-09-14Z
10525,EZY63RX,78,"52.206161,5.05577",333,1536927776,2018-09-14Z
10200,EZY63RX,72,"52.19989,5.01968",321,1536927761,2018-09-14Z
9625,EZY63RX,71,"52.192928,4.9852",318,1536927746,2018-09-14Z
8725,EZY63RX,72,"52.18391,4.94095",311,1536927726,2018-09-14Z
8350,EZY63RX,74,"52.180031,4.92093",307,1536927716,2018-09-14Z
7900,EZY63RX,80,"52.176029,4.89755",306,1536927706,2018-09-14Z
7675,EZY63RX,99,"52.175468,4.87495",292,1536927696,2018-09-14Z
7375,EZY63RX,114,"52.178822,4.85415",278,1536927686,2018-09-14Z
6750,EZY63RX,118,"52.187439,4.82765",270,1536927671,2018-09-14Z
5925,EZY63RX,115,"52.19656,4.80016",267,1536927656,2018-09-14Z
5375,EZY63RX,111,"52.205029,4.77097",259,1536927641,2018-09-14Z
5000,EZY63RX,110,"52.211498,4.74586",242,1536927626,2018-09-14Z
4725,EZY63RX,111,"52.215679,4.72939",232,1536927616,2018-09-14Z
4275,EZY63RX,116,"52.22044,4.71227",229,1536927606,2018-09-14Z
2325,EZY63RX,231,"52.250565,4.669406",226,1536927582,2018-09-14Z
2075,EZY63RX,198,"52.25766,4.67392",214,1536927561,2018-09-14Z
1900,EZY63RX,224,"52.265221,4.680254",196,1536927553,2018-09-14Z
1750,EZY63RX,236,"52.271072,4.691162",184,1536927541,2018-09-14Z
1275,EZY63RX,237,"52.281784,4.718552",150,1536927515,2018-09-14Z
1125,EZY63RX,237,"52.284164,4.724655",144,1536927509,2018-09-14Z
700,EZY63RX,237,"52.288651,4.736099",141,1536927497,2018-09-14Z
400,EZY63RX,237,"52.29039,4.740601",144,1536927491,2018-09-14Z
125,EZY63RX,237,"52.292496,4.746094",149,1536927485,2018-09-14Z
0,EZY63RX,236,"52.295517,4.753952",145,1536927477,2018-09-14Z
0,EZY63RX,239,"52.300777,4.767615",84,1536927460,2018-09-14Z
0,EZY63RX,239,"52.302784,4.772873",24,1536927448,2018-09-14Z
0,EZY63RX,244,"52.303024,4.773521",21,1536927442,2018-09-14Z
0,EZY63RX,213,"52.303093,4.773922",14,1536927431,2018-09-14Z
0,EZY63RX,115,"52.303665,4.773331",22,1536927399,2018-09-14Z
0,EZY63RX,59,"52.303425,4.768963",26,1536926981,2018-09-14Z
0,EZY63RX,56,"52.302681,4.767017",24,1536926969,2018-09-14Z
0,EZY63RX,56,"52.302132,4.765644",23,1536926959,2018-09-14Z
0,EZY63RX,67,"52.297874,4.754505",15,1536926878,2018-09-14Z
0,EZY63RX,132,"52.300632,4.747887",24,1536926818,2018-09-14Z
0,EZY63RX,129,"52.301674,4.745941",20,1536926803,2018-09-14Z
0,EZY63RX,132,"52.302441,4.744511",15,1536926790,2018-09-14Z
0,EZY63RX,132,"52.303638,4.742307",27,1536926760,2018-09-14Z
0,EZY63RX,180,"52.305058,4.740581",26,1536926718,2018-09-14Z
0,EZY63RX,182,"52.305489,4.74062",28,1536926711,2018-09-14Z
0,EZY63RX,182,"52.305794,4.740639",28,1536926704,2018-09-14Z
0,EZY63RX,182,"52.306675,4.740715",19,1536926693,2018-09-14Z
0,EZY63RX,182,"52.307259,4.740772",20,1536926686,2018-09-14Z
0,EZY63RX,182,"52.308422,4.740875",20,1536926675,2018-09-14Z
0,EZY63RX,182,"52.308922,4.740934",20,1536926668,2018-09-14Z
0,EZY63RX,182,"52.310005,4.741032",19,1536926657,2018-09-14Z
0,EZY63RX,182,"52.31139,4.741154",18,1536926642,2018-09-14Z
0,EZY63RX,182,"52.312286,4.741229",16,1536926631,2018-09-14Z
0,EZY63RX,182,"52.31274,4.741287",15,1536926625,2018-09-14Z
0,EZY63RX,182,"52.313599,4.741344",34,1536926612,2018-09-14Z
0,EZY63RX,196,"52.313999,4.741402",34,1536926606,2018-09-14Z
0,EZY63RX,233,"52.31451,4.741856",15,1536926596,2018-09-14Z
0,EZY63RX,264,"52.314716,4.742798",15,1536926587,2018-09-14Z
0,EZY63RX,267,"52.314789,4.744568",22,1536926575,2018-09-14Z
0,EZY63RX,267,"52.314823,4.745564",22,1536926569,2018-09-14Z
0,EZY63RX,267,"52.314869,4.746857",22,1536926562,2018-09-14Z
0,EZY63RX,267,"52.315075,4.75275",28,1536926513,2018-09-14Z
0,EZY63RX,357,"52.313656,4.754772",15,1536926474,2018-09-14Z
0,EZY63RX,257,"52.310413,4.753529",0,1536926335,2018-09-14Z
0,EZY63RX,73,"52.310425,4.753588",2,1536926182,2018-09-14Z
0,EZY63RX,135,"52.310246,4.753933",9,1536926154,2018-09-14Z
0,EZY63RX,220,"52.309994,4.754124",0,1536926024,2018-09-14Z
