Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
0,KLM861,70,"35.766621,140.38356",2,1524785168,2018-04-26Z
0,KLM861,70,"35.766525,140.383301",13,1524785124,2018-04-26Z
0,KLM861,70,"35.766457,140.383087",18,1524785113,2018-04-26Z
0,KLM861,104,"35.766212,140.382233",25,1524785092,2018-04-26Z
0,KLM861,104,"35.7663,140.38179",22,1524785083,2018-04-26Z
0,KLM861,104,"35.766495,140.38089",18,1524785058,2018-04-26Z
0,KLM861,104,"35.766575,140.380478",21,1524785043,2018-04-26Z
0,KLM861,59,"35.766621,140.3797",19,1524785020,2018-04-26Z
0,KLM861,59,"35.766506,140.379471",24,1524785012,2018-04-26Z
0,KLM861,16,"35.766003,140.378616",30,1524784997,2018-04-26Z
0,KLM861,334,"35.765476,140.378601",25,1524784987,2018-04-26Z
0,KLM861,329,"35.764778,140.379089",32,1524784972,2018-04-26Z
0,KLM861,329,"35.764,140.379654",31,1524784957,2018-04-26Z
0,KLM861,329,"35.763058,140.380341",20,1524784941,2018-04-26Z
0,KLM861,329,"35.762115,140.381027",21,1524784930,2018-04-26Z
0,KLM861,329,"35.761196,140.381668",23,1524784919,2018-04-26Z
0,KLM861,329,"35.760197,140.382401",26,1524784910,2018-04-26Z
0,KLM861,329,"35.759354,140.383011",24,1524784901,2018-04-26Z
0,KLM861,241,"35.756172,140.387375",16,1524784842,2018-04-26Z
0,KLM861,239,"35.756378,140.387817",19,1524784836,2018-04-26Z
0,KLM861,239,"35.75668,140.388458",19,1524784830,2018-04-26Z
0,KLM861,239,"35.757298,140.38974",21,1524784815,2018-04-26Z
0,KLM861,239,"35.75795,140.391098",23,1524784803,2018-04-26Z
0,KLM861,210,"35.758495,140.391953",24,1524784795,2018-04-26Z
0,KLM861,205,"35.759476,140.392578",24,1524784786,2018-04-26Z
0,KLM861,205,"35.760624,140.393219",23,1524784774,2018-04-26Z
0,KLM861,205,"35.761574,140.393738",22,1524784765,2018-04-26Z
0,KLM861,205,"35.764721,140.395493",19,1524784730,2018-04-26Z
0,KLM861,205,"35.765537,140.395935",17,1524784719,2018-04-26Z
0,KLM861,219,"35.767246,140.397079",33,1524784694,2018-04-26Z
0,KLM861,196,"35.768085,140.397797",29,1524784677,2018-04-26Z
0,KLM861,177,"35.768402,140.397888",28,1524784671,2018-04-26Z
0,KLM861,132,"35.768738,140.397751",28,1524784665,2018-04-26Z
0,KLM861,112,"35.769047,140.397079",15,1524784654,2018-04-26Z
0,KLM861,112,"35.769241,140.396454",34,1524784646,2018-04-26Z
0,KLM861,180,"35.769653,140.395905",30,1524784636,2018-04-26Z
0,KLM861,205,"35.770466,140.396225",18,1524784625,2018-04-26Z
0,KLM861,205,"35.771187,140.396622",19,1524784616,2018-04-26Z
0,KLM861,149,"35.776028,140.396637",16,1524784550,2018-04-26Z
0,KLM861,149,"35.777298,140.395721",15,1524784530,2018-04-26Z
0,KLM861,149,"35.777973,140.395233",16,1524784519,2018-04-26Z
0,KLM861,115,"35.779156,140.393265",18,1524784497,2018-04-26Z
0,KLM861,118,"35.779369,140.392731",16,1524784491,2018-04-26Z
0,KLM861,137,"35.779781,140.391815",32,1524784478,2018-04-26Z
0,KLM861,146,"35.780235,140.391373",30,1524784469,2018-04-26Z
0,KLM861,230,"35.78104,140.391266",25,1524784453,2018-04-26Z
